"JCI"	"02  - Capital Goods"	442.332	432.300	442.165	444.075	434.525	402.055	402.055	404.920	405.875	406.830	667.400	937.200	939.200	935.400	11020.000	10557.000	9892.000	10058.000	10332.000	9902.000	2505.000	2376.000	2331.000	2449.000	37674.000	7086.000	7267.000	7683.000	295.000	617.000	-412.000	446.000	797.000	617.000	82.000	72.000	145.000	241.000	-868.000	372.000	-148.000	555.000	2709.000	2449.000	2590.000	850.000	912.000	539.000	29.000	191.000	111.000	190.000	1895.000	-1795.000	364.000	215.000	3652.000	4105.000	1481.000	1443.000	1443.000	2159.000	2159.000	2146.000	2159.000	2165.000	11053.000	10351.000	11810.000	11772.000	"0209 - Construction - Supplies and Fixtures"	"N - New York"	"500"	06/30/2017	"UPD"
"JEC"	"02  - Capital Goods"	124.134	125.686	127.644	129.288	130.483	125.007	122.016	120.888	120.216	119.850	119.542	119.438	119.484	119.206	9915.500	10381.700	10893.800	11818.400	12695.200	12114.800	3117.000	2847.900	2781.800	2693.900	2640.600	2551.600	2302.600	2514.800	246.000	331.000	379.000	423.100	328.100	303.000	29.900	46.500	65.300	69.100	29.600	60.500	50.000	89.000	223.600	236.500	299.800	448.500	721.700	484.600	97.800	26.700	237.600	181.400	234.400	105.400	95.700	179.500	0.500	2.000	528.300	415.100	764.100	584.400	584.400	621.900	530.000	479.000	385.300	387.000	334.900	282.000	"0215 - Construction Services"	"N - New York"	"500"	06/30/2017	"UPD"
"JNJ"	"08  - Health Care"	2751.400	2736.000	2753.300	2809.200	2815.200	2771.800	2768.400	2762.800	2757.200	2745.400	2731.600	2714.500	2706.600	2691.900	61587.000	65030.000	67224.000	71312.000	74331.000	70074.000	17102.000	17811.000	17482.000	18482.000	17820.000	18106.000	17766.000	18839.000	13334.000	9672.000	10853.000	13831.000	16323.000	15409.000	3358.000	3215.000	4457.000	3997.000	4272.000	3814.000	4422.000	3827.000	16385.000	14298.000	15396.000	17414.000	18710.000	19569.000	5853.000	5372.000	2189.000	4564.000	5361.000	6653.000	2913.000	5772.000	9156.000	12969.000	11489.000	13328.000	15122.000	12857.000	14073.000	12857.000	20233.000	24535.000	23546.000	22442.000	27015.000	27363.000	"0803 - Biotechnology & Drugs"	"N - New York"	"500"	07/02/2017	"UPD"
"JNPR"	"10  - Technology"	522.444	529.800	520.900	501.800	457.400	390.600	382.800	382.800	383.200	382.800	381.000	379.900	380.900	380.400	4093.300	4448.700	4365.400	4669.100	4627.100	4857.800	1248.600	1319.600	1097.900	1221.300	1285.300	1385.600	1221.000	1308.900	618.400	425.200	186.500	439.800	-334.300	633.700	197.700	197.800	91.400	140.000	172.400	188.900	108.800	179.800	812.300	986.700	637.700	845.900	763.400	892.500	293.000	117.000	172.400	360.000	239.800	333.800	545.300	298.700	0.000	999.000	999.200	999.300	1349.000	1637.500	1648.700	1637.500	2131.800	2132.500	2133.100	2133.700	2134.400	2135.000	"1003 - Communications Equipment"	"N - New York"	"500"	06/30/2017	"UPD"
"JPM"	"07  - Financial"	3956.300	3900.400	3809.400	3782.400	3763.500	3700.400	3694.400	3674.000	3710.600	3675.500	3665.375	3611.300	3601.700	3552.800	63782.000	61293.000	55953.000	52669.000	51531.000	50973.000	12739.000	13155.000	13552.000	13813.000	41435.000	14466.000	15042.000	30692.000	15764.000	17568.000	19877.000	16557.000	20077.000	22406.000	6270.000	4908.000	5046.000	5728.000	16586.000	6250.000	5975.000	12524.000	-3752.000	95932.000	25079.000	107953.000	36593.000	73466.000	25124.000	16167.000	-21383.000	-1524.000	-18715.000	38911.000	-20036.000	-13024.000	270653.000	322752.000	249024.000	267889.000	276379.000	288651.000	292503.000	288651.000	290754.000	295627.000	309418.000	295245.000	289492.000	292973.000	"0718 - Investment Services"	"N - New York"	"500"	06/30/2017	"RSP"
"JWN"	"09  - Services"	218.800	213.500	203.000	194.500	190.000	186.300	187.200	177.900	173.100	173.500	173.400	172.900	167.300	166.400	9700.000	10860.000	12134.000	12540.000	13506.000	14437.000	3328.000	4193.000	3249.000	3651.000	3542.000	4316.000	3354.000	3793.000	613.000	683.000	735.000	734.000	720.000	600.000	81.000	180.000	46.000	117.000	-10.000	201.000	63.000	110.000	1177.000	1177.000	1110.000	1320.000	1220.000	2451.000	1330.000	706.000	176.000	675.000	21.000	776.000	89.000	485.000	2775.000	3141.000	3124.000	3106.000	3123.000	2795.000	2800.000	2795.000	2776.000	2772.000	2767.000	2763.000	2731.000	2729.000	"0945 - Retail (Apparel)"	"N - New York"	"500"	07/29/2017	"UPD"
"K"	"05  - Consumer Non-Cyclical"	376.000	362.000	358.000	363.000	358.000	354.000	354.000	341.667	351.000	350.000	350.000	350.000	351.000	349.000	12397.000	13198.000	14197.000	14792.000	14580.000	13525.000	3329.000	3142.000	3395.000	3268.000	3254.000	3097.000	3254.000	3187.000	157.000	866.000	961.000	1807.000	632.000	614.000	205.000	-41.000	175.000	280.000	292.000	-53.000	262.000	282.000	1008.000	1595.000	1758.000	1807.000	1793.000	1691.000	388.000	722.000	5.000	643.000	373.000	607.000	211.000	443.000	4908.000	5037.000	6082.000	6330.000	5935.000	5275.000	5830.000	5275.000	6256.000	6277.000	6296.000	6698.000	6715.000	7123.000	"0515 - Food Processing"	"N - New York"	"500"	07/01/2017	"UPD"
"KEY"	"07  - Financial"	874.748	931.934	938.985	906.524	871.464	836.846	831.430	828.110	827.381	831.899	982.080	1068.792	1068.609	1076.203	3408.000	2889.000	2705.000	2620.000	2554.000	2622.000	661.000	673.000	683.000	684.000	890.000	1062.000	1050.000	1117.000	436.000	857.000	818.000	847.000	917.000	892.000	216.000	224.000	182.000	193.000	165.000	213.000	296.000	393.000	2724.000	1890.000	1299.000	1547.000	1320.000	1131.000	190.000	882.000	373.000	351.000	136.000	829.000	-405.000	-184.000	10592.000	9520.000	6847.000	7650.000	7875.000	10186.000	10310.000	10186.000	10760.000	11388.000	12622.000	12384.000	12324.000	13261.000	"0727 - Regional Banks"	"N - New York"	"500"	06/30/2017	"UPD"
"KHC"	"05  - Consumer Non-Cyclical"	-99999999.990	-99999999.990	1191.259	1191.259	1191.259	1202.000	1213.000	1169.000	1215.000	1217.000	1218.000	1220.000	1217.000	1218.000	-99999999.990	-99999999.990	11508.000	6240.000	10922.000	18338.000	6120.000	7124.000	6570.000	6793.000	6267.000	6857.000	6364.000	6677.000	-99999999.990	-99999999.990	973.000	-1118.000	-63.000	-266.000	-303.000	285.000	896.000	770.000	842.000	944.000	893.000	1159.000	-99999999.990	-99999999.990	1494.000	35.000	2140.000	2467.000	335.000	1721.000	270.000	1834.000	762.000	2372.000	-151.000	1042.000	0.000	0.000	0.000	14618.000	13358.000	25151.000	25250.000	25151.000	25167.000	30002.000	29980.000	29713.000	29748.000	29979.000	"0515 - Food Processing"	"M - Nasdaq"	"500"	07/01/2017	"UPD"
"KIM"	"09  - Services"	405.827	406.530	405.997	407.631	409.088	411.319	411.487	411.670	416.469	418.451	420.073	423.121	423.583	423.650	826.800	814.500	793.400	861.500	993.900	1166.800	288.400	300.900	297.200	588.700	285.100	297.000	293.600	297.200	49.600	68.400	69.200	223.700	312.600	701.300	34.900	318.500	101.600	253.900	-65.400	55.300	63.100	111.300	479.900	448.600	479.100	570.000	629.300	493.700	177.800	-23.600	137.000	215.800	228.700	147.600	157.100	143.000	4059.000	4114.400	4195.300	4221.400	4596.000	5376.300	5498.600	5376.300	5162.500	5188.800	5000.000	5066.400	5124.900	5390.200	"0933 - Real Estate Operations"	"N - New York"	"500"	06/30/2017	"UPD"
"KLAC"	"10  - Technology"	167.261	166.795	166.089	166.016	162.282	155.869	156.820	155.252	155.690	155.713	156.129	156.335	156.749	156.666	3175.200	3171.900	2842.800	2929.400	2814.000	2984.500	642.600	710.200	712.400	919.200	750.700	876.900	913.800	938.600	794.500	756.000	543.100	582.800	366.200	704.400	104.900	152.200	175.800	271.500	178.100	238.300	253.600	256.200	823.200	941.600	913.200	778.900	605.900	759.700	193.800	100.300	111.500	354.100	169.800	222.400	224.800	462.600	746.300	746.800	747.400	745.100	3173.400	3057.900	3151.000	3131.700	3097.300	3057.900	3018.600	2729.200	2704.900	2680.500	"1033 - Semiconductors"	"M - Nasdaq"	"500"	06/30/2017	"UPD"
"KMB"	"05  - Consumer Non-Cyclical"	412.400	395.700	393.000	384.000	374.500	363.800	363.900	361.700	360.700	360.000	359.200	357.600	356.000	354.400	19746.000	20846.000	19467.000	19561.000	19724.000	18591.000	4718.000	4539.000	4476.000	4588.000	4594.000	4544.000	4483.000	4554.000	1843.000	1591.000	1549.000	1939.000	1476.000	1013.000	517.000	333.000	545.000	566.000	550.000	505.000	563.000	531.000	2744.000	2288.000	3288.000	3040.000	2845.000	2306.000	849.000	665.000	553.000	860.000	948.000	871.000	436.000	825.000	5661.000	5973.000	5619.000	5458.000	5702.000	6170.000	6197.000	6170.000	6968.000	6969.000	6507.000	6497.000	6483.000	6835.000	"0521 - Personal & Household Products"	"N - New York"	"500"	06/30/2017	"UPD"
"KMI"	"12  - Utilities"	707.000	707.000	907.000	1036.000	1137.000	2187.000	2203.000	2229.000	2229.000	2229.000	2230.000	2233.000	2230.000	2230.000	7851.700	7943.000	9973.000	14070.000	16226.000	14403.000	3707.000	3636.000	3195.000	3144.000	3330.000	3389.000	3424.000	3368.000	-277.400	383.000	1092.000	1197.000	1026.000	227.000	186.000	-711.000	276.000	333.000	-227.000	170.000	401.000	337.000	1911.000	2365.100	2795.000	4122.000	4467.000	5303.000	969.000	1796.000	1050.000	1294.000	1151.000	1292.000	886.000	1280.000	13812.900	14356.000	32000.000	33887.000	40097.000	42406.000	41630.000	42406.000	42105.000	40201.000	38518.000	37354.000	35464.000	35100.000	"1206 - Natural Gas Utilities"	"N - New York"	"500"	06/30/2017	"UPD"
"KMX"	"09  - Services"	223.449	226.282	228.095	223.589	215.617	203.275	201.291	195.820	193.531	191.539	189.200	187.079	185.200	182.868	8975.600	10003.600	10962.800	12574.300	14268.700	15149.700	3544.100	3705.800	4126.400	3997.200	3701.500	4050.000	4542.300	4386.600	375.900	413.600	434.300	492.600	597.400	623.400	128.200	141.000	175.400	162.400	136.600	152.600	211.700	181.400	-6.800	-62.200	-778.400	-613.200	-968.100	-148.900	-296.800	232.700	87.600	-120.600	-310.100	-125.000	191.500	-110.400	4248.800	4863.300	6009.600	7340.400	8818.800	10320.700	10294.800	10320.700	10511.300	11130.600	11484.500	11826.400	11925.900	12234.000	"0963 - Retail (Specialty Non-Apparel)"	"N - New York"	"500"	08/31/2017	"UPD"
"KO"	"05  - Consumer Non-Cyclical"	4616.000	4568.000	4504.000	4434.000	4387.000	4352.000	4349.000	4337.000	4328.000	4318.500	4315.000	4302.000	4287.000	4273.000	35119.000	46542.000	48017.000	46854.000	45998.000	44294.000	11427.000	10000.000	10282.000	21821.000	10633.000	9409.000	9118.000	9702.000	11787.000	8584.000	9019.000	8584.000	7098.000	7351.000	1449.000	1237.000	1483.000	4931.000	1046.000	550.000	1182.000	1371.000	9532.000	9474.000	10645.000	10542.000	10615.000	10528.000	3272.000	2138.000	604.000	3820.000	2903.000	2073.000	788.000	2603.000	14041.000	13656.000	14736.000	19154.000	19063.000	28311.000	25949.000	28311.000	26990.000	29252.000	31663.000	29684.000	31538.000	31805.000	"0506 - Beverages (Non-Alcoholic)"	"N - New York"	"500"	06/30/2017	"UPD"
"KORS"	"04  - Consumer Cyclical"	190.793	158.258	196.615	202.583	202.681	186.293	188.857	182.176	177.815	174.159	166.696	163.149	159.944	154.487	803.300	1302.300	2181.700	3310.800	4371.500	4712.100	1130.000	1397.500	1198.700	987.900	1088.200	1352.800	1064.800	952.400	56.900	126.100	397.600	661.500	881.000	839.100	193.100	294.600	177.000	147.100	160.900	271.300	-26.800	125.500	110.300	115.300	363.800	633.100	857.900	1228.400	113.200	567.900	267.700	322.500	22.500	542.100	140.900	194.300	101.700	0.000	0.000	0.000	0.000	2.300	4.100	4.000	2.300	0.000	0.000	0.000	0.000	0.000	"0403 - Apparel/Accessories"	"N - New York"	"500"	07/01/2017	"UPD"
"KR"	"09  - Services"	1270.000	1180.000	1066.000	1028.000	980.000	966.000	965.000	966.000	954.000	943.000	940.000	930.000	914.000	897.000	82049.000	90269.000	96619.000	98375.000	108465.000	109830.000	25075.000	26165.000	34604.000	26565.000	26557.000	27611.000	36285.000	27597.000	1109.000	598.000	1485.000	1507.000	1711.000	2021.000	424.000	555.000	690.000	380.000	388.000	501.000	301.000	350.000	3366.000	2658.000	2833.000	3380.000	4215.000	4917.000	1013.000	1072.000	2079.000	953.000	424.000	816.000	2309.000	1016.000	7304.000	6850.000	6141.000	9653.000	9712.000	9708.000	8965.000	9708.000	9710.000	9641.000	10817.000	11825.000	11590.000	13100.000	"0957 - Retail (Grocery)"	"N - New York"	"500"	08/12/2017	"UPD"
"KSS"	"09  - Services"	304.000	270.000	235.000	218.000	203.000	193.000	191.000	184.000	183.000	180.000	177.000	172.000	170.000	168.000	18391.000	18804.000	19279.000	19031.000	19023.000	19204.000	4427.000	6387.000	3972.000	4182.000	4327.000	6205.000	3843.000	4144.000	1120.000	1167.000	986.000	889.000	867.000	673.000	120.000	296.000	17.000	140.000	146.000	253.000	66.000	208.000	1750.000	2139.000	1265.000	1884.000	2024.000	1474.000	54.000	1067.000	140.000	706.000	434.000	868.000	46.000	330.000	3512.000	4150.000	4448.000	4722.000	4638.000	4581.000	4609.000	4581.000	4563.000	4502.000	4496.000	4480.000	4452.000	4433.000	"0951 - Retail (Department & Discount)"	"N - New York"	"500"	07/29/2017	"UPD"
"KSU"	"11  - Transportation"	100.054	108.208	109.712	109.973	110.163	109.709	109.692	108.509	108.057	107.720	107.621	106.840	106.111	105.473	1814.800	2098.300	2238.600	2369.300	2577.100	2418.800	631.900	598.000	562.700	568.500	604.500	598.500	609.500	656.400	169.200	328.700	377.100	351.200	502.400	483.300	131.500	139.300	107.700	120.100	120.500	129.600	146.500	134.400	496.300	638.000	673.200	798.300	906.000	909.300	273.700	238.100	160.300	258.200	265.300	229.500	129.600	287.300	1621.600	1602.800	1547.600	1856.900	1841.000	2045.000	2319.500	2045.000	2038.800	2281.800	2275.700	2271.500	2263.600	2243.600	"1112 - Railroads"	"N - New York"	"500"	06/30/2017	"UPD"
"L"	"07  - Financial"	418.720	404.530	395.120	388.640	381.920	362.430	360.910	346.500	339.100	338.720	337.180	336.810	336.880	336.910	14847.000	14345.000	14222.000	14689.000	14402.000	13571.000	3225.000	3390.000	3196.000	3322.000	3305.000	3363.000	3302.000	3361.000	1309.000	1062.000	967.000	675.000	962.000	260.000	182.000	-201.000	102.000	-65.000	327.000	290.000	295.000	231.000	-47.000	3965.000	2854.000	2096.000	2990.000	3547.000	1108.000	1352.000	149.000	622.000	945.000	537.000	-1.000	1232.000	8830.000	8913.000	9191.000	9525.000	10333.000	9520.000	9492.000	9520.000	10584.000	10735.000	10737.000	10668.000	10534.000	11094.000	"0715 - Insurance (Property & Casualty)"	"N - New York"	"500"	06/30/2017	"UPD"
"LB"	"09  - Services"	323.000	304.000	290.000	290.000	292.000	291.000	291.000	288.000	288.000	287.000	286.000	287.000	286.000	287.000	9613.000	10364.000	10459.000	10773.000	11454.000	12154.000	2482.000	4395.000	2614.000	2890.000	2581.000	4489.000	2437.000	2755.000	805.000	850.000	753.000	903.000	1042.000	1253.000	164.000	636.000	152.000	252.000	122.000	632.000	94.000	139.000	1284.000	1266.000	1351.000	1248.000	1786.000	1869.000	-113.000	1607.000	-43.000	551.000	-192.000	1574.000	7.000	214.000	2507.000	3481.000	4477.000	4761.000	4722.000	5715.000	5762.000	5715.000	5718.000	5706.000	5701.000	5700.000	5702.000	5704.000	"0945 - Retail (Apparel)"	"N - New York"	"500"	07/29/2017	"UPD"
"LEG"	"04  - Consumer Cyclical"	151.225	145.400	144.300	145.200	141.400	140.900	140.400	139.700	139.100	137.800	137.400	137.300	136.800	136.000	3359.100	3618.900	3414.500	3477.200	3782.300	3917.200	1009.100	944.600	938.400	958.900	948.900	903.700	960.300	989.300	177.400	170.700	229.500	183.900	222.000	323.900	95.300	80.500	89.400	100.900	93.500	82.900	86.100	87.600	362.500	328.900	449.700	416.900	381.900	359.100	129.900	102.300	111.300	150.800	123.600	166.900	57.700	98.400	762.200	833.300	853.900	688.400	766.700	941.500	989.100	941.500	1032.000	1044.300	1055.400	956.200	1119.900	1183.500	"0421 - Furniture & Fixtures"	"N - New York"	"500"	06/30/2017	"UPD"
"LEN"	"02  - Capital Goods"	182.960	184.541	186.662	190.473	202.209	205.189	208.396	210.292	219.682	223.549	226.242	232.211	232.517	232.673	3074.000	3095.400	4105.100	5935.100	7779.800	9474.000	2945.600	1993.700	4739.500	2833.900	3376.600	2337.400	5599.300	3261.500	94.200	91.000	668.200	472.900	631.100	794.200	278.600	142.600	358.800	233.500	310.300	37.700	249.300	246.700	274.200	-259.100	-424.600	-807.700	-788.500	-419.600	668.800	-215.900	-175.400	172.300	510.900	79.300	-159.800	487.500	4152.100	4538.400	5063.600	5065.600	5982.500	6655.200	6655.200	6568.500	6713.600	6410.300	6275.500	6964.600	7342.200	6860.600	"0215 - Construction Services"	"N - New York"	"500"	08/31/2017	"UPD"
"LH"	"08  - Health Care"	103.000	100.000	95.700	90.200	84.800	98.800	101.100	101.500	101.600	102.200	102.900	103.100	102.500	102.400	5003.900	5542.300	5671.400	5808.300	6011.600	8680.100	2317.300	2300.500	2368.000	2430.700	2414.700	2428.400	2447.000	2542.900	558.200	519.700	583.100	573.800	511.200	437.600	154.700	110.000	164.100	204.100	179.500	184.400	192.200	188.600	883.600	855.600	841.400	818.700	739.000	982.400	288.000	384.600	127.600	349.500	249.900	448.900	233.800	310.700	1826.700	2085.500	2175.000	2889.100	2682.700	5940.300	6006.500	5940.300	5969.500	5967.600	5473.200	5300.000	5401.900	5608.300	"0806 - Healthcare Facilities"	"N - New York"	"500"	06/30/2017	"UPD"
"LKQ"	"04  - Consumer Cyclical"	143.271	292.252	295.810	299.574	302.343	304.722	305.059	305.529	306.157	306.718	307.190	307.518	308.028	308.407	2469.900	3269.900	4122.900	5062.500	6740.100	7192.600	1831.700	1748.900	1921.500	2304.800	2386.800	1825.000	2342.800	2458.400	167.100	210.300	261.200	311.600	381.500	423.200	101.300	95.100	112.200	137.800	122.700	78.500	140.800	150.900	159.200	211.800	206.200	428.100	388.700	544.300	222.300	39.300	134.800	220.400	168.900	110.900	172.300	189.800	548.100	926.600	1046.800	1264.200	1784.200	1528.700	1570.100	1528.700	2743.200	3274.600	3189.300	3275.700	2933.300	2890.700	"0415 - Auto & Truck Parts"	"M - Nasdaq"	"500"	06/30/2017	"UPD"
"LLL"	"10  - Technology"	114.300	104.400	96.300	89.400	85.400	80.700	80.000	78.300	77.800	77.200	77.300	77.400	77.700	78.000	13390.000	13158.000	13146.000	11420.000	10986.000	10466.000	2564.000	2143.000	2353.000	2664.000	2505.000	2989.000	2669.000	2732.000	799.000	841.000	782.000	707.000	632.000	282.000	125.000	356.000	164.000	147.000	148.000	188.000	164.000	202.000	1461.000	1484.000	1306.000	1263.000	1081.000	1186.000	317.000	470.000	56.000	264.000	203.000	518.000	85.000	266.000	4126.000	4135.000	3653.000	3645.000	3940.000	3135.000	3949.000	3135.000	3137.000	2791.000	2793.000	3338.000	3340.000	3342.000	"1003 - Communications Equipment"	"N - New York"	"500"	06/30/2017	"UPD"
"LLY"	"08  - Health Care"	1105.788	1113.923	1113.178	1080.874	1069.932	1061.913	1061.400	1063.111	1059.900	1057.700	1057.700	1058.096	1056.300	1055.000	23076.000	24286.500	22603.400	23113.100	19615.600	19958.700	4959.700	5375.600	4865.100	5404.800	5191.700	5760.500	5228.300	5824.300	5069.500	4347.700	4088.600	4684.800	2390.500	2408.400	799.700	478.400	440.100	747.700	778.000	771.800	-110.800	1008.000	6856.800	7234.500	5304.800	5735.000	4458.400	2964.600	1104.700	996.100	-219.100	1294.000	1659.200	2116.900	339.900	1651.100	6770.500	5464.700	5519.400	4200.300	5332.800	7972.400	8069.600	7972.400	7477.600	8685.500	8707.300	8367.800	7637.500	9867.900	"0803 - Biotechnology & Drugs"	"N - New York"	"500"	06/30/2017	"UPD"
"LMT"	"02  - Capital Goods"	364.200	335.900	323.700	320.900	316.800	310.300	308.400	305.500	304.500	303.100	298.500	291.200	290.000	288.500	45671.000	46499.000	47182.000	45358.000	39946.000	40536.000	10060.000	11520.000	10368.000	11577.000	11551.000	13752.000	11057.000	12685.000	2614.000	2655.000	2745.000	2950.000	3253.000	3126.000	756.000	817.000	806.000	899.000	1089.000	959.000	763.000	942.000	3801.000	4253.000	1561.000	4546.000	3866.000	5101.000	1517.000	1364.000	1667.000	1473.000	1320.000	729.000	1666.000	1544.000	5019.000	6460.000	6158.000	6152.000	6142.000	14305.000	7460.000	14305.000	14320.000	14307.000	14304.000	14282.000	14276.000	14283.000	"0203 - Aerospace and Defense"	"N - New York"	"500"	06/25/2017	"UPD"
"LNC"	"07  - Financial"	310.005	307.216	280.648	265.631	260.878	250.629	249.228	246.013	241.676	236.463	231.041	227.605	225.620	223.555	10662.000	10810.000	11794.000	12049.000	13580.000	13682.000	3757.000	3193.000	3306.000	3354.000	3532.000	3339.000	3522.000	3593.000	574.100	224.900	1286.000	1244.000	1514.000	1154.000	227.000	283.000	208.000	325.000	467.000	193.000	435.000	411.000	1720.000	1276.000	1269.000	799.000	2526.000	2243.000	905.000	756.000	295.000	238.000	144.000	595.000	109.000	93.000	5399.000	5391.000	5439.000	5320.000	5270.000	5553.000	5604.000	5553.000	5650.000	5460.000	5457.000	5345.000	5133.000	4901.000	"0709 - Insurance (Life)"	"N - New York"	"500"	06/30/2017	"UPD"
"LNT"	"12  - Utilities"	220.884	221.252	221.506	221.600	221.600	225.400	226.400	226.600	226.800	227.000	227.200	227.400	227.600	229.000	3262.100	3221.400	3094.500	3276.800	3350.300	3253.600	898.900	740.100	843.800	754.600	924.600	797.000	853.900	765.300	291.500	323.100	324.900	364.200	385.500	380.700	180.000	35.200	97.600	84.400	128.800	63.000	99.000	94.300	984.900	702.700	841.100	731.000	891.600	871.200	178.000	175.900	228.300	281.700	144.000	205.600	333.700	168.300	2703.400	2703.100	3136.600	2977.800	3584.300	3522.200	3855.800	3522.200	3522.700	3588.400	3816.900	4315.600	4316.100	4354.300	"1203 - Electric Utilities"	"N - New York"	"500"	06/30/2017	"UPD"
"LOW"	"09  - Services"	1401.000	1271.000	1150.000	1059.000	988.000	927.000	918.000	909.000	886.500	883.000	873.000	868.000	857.000	841.000	48815.000	50208.000	50521.000	53417.000	56223.000	59074.000	14360.000	13236.000	15234.000	18260.000	15739.000	15784.000	16860.000	19495.000	1993.000	1824.000	1945.000	2270.000	2682.000	2534.000	733.000	11.000	881.000	1162.000	376.000	643.000	600.000	1413.000	3852.000	4349.000	3762.000	4111.000	4929.000	4784.000	382.000	238.000	3220.000	1408.000	641.000	348.000	3295.000	1779.000	6537.000	7035.000	9030.000	10086.000	10806.000	11545.000	11530.000	11545.000	14322.000	14618.000	14395.000	14394.000	15770.000	15788.000	"0960 - Retail (Home Improvement)"	"N - New York"	"500"	08/04/2017	"UPD"
"LRCX"	"02  - Capital Goods"	123.529	124.176	168.932	164.741	159.629	158.919	158.352	158.424	159.039	159.861	160.607	162.659	163.408	162.213	3237.700	2665.200	3598.900	4607.300	5259.300	5885.900	1600.000	1425.500	1314.100	1546.300	1632.400	1882.300	2154.000	2344.900	723.700	168.700	113.900	632.300	655.600	914.000	288.700	223.000	143.500	258.900	263.800	332.800	574.700	526.400	881.000	499.000	719.900	717.000	785.500	1350.300	449.000	294.500	182.900	423.800	473.200	404.100	422.700	729.300	738.500	952.100	976.200	1000.600	1243.200	3585.700	1579.300	1582.300	1586.000	3585.700	3580.600	1966.000	1952.400	1954.800	"0218 - Misc. Capital Goods"	"M - Nasdaq"	"500"	06/25/2017	"UPD"
"LUK"	"07  - Financial"	243.379	244.425	244.583	339.673	371.889	372.430	370.177	372.502	372.556	370.404	369.402	369.209	369.212	-99999999.990	1200.000	1352.600	8814.100	10182.100	11455.900	10823.500	2457.700	2014.400	2617.900	2676.300	2724.400	2867.500	2731.300	-99999999.990	1899.800	13.400	892.400	411.100	215.700	269.300	51.000	-222.100	56.500	154.400	136.600	280.300	58.000	-99999999.990	431.300	-556.800	645.400	702.300	-987.200	-761.800	418.500	-922.800	896.700	357.100	272.700	-196.100	602.000	-99999999.990	1548.500	1874.400	1750.400	21826.500	22628.700	21415.500	21415.500	19697.000	19660.200	19325.300	18142.700	18998.900	21041.200	0.000	"0718 - Investment Services"	"N - New York"	"500"	08/31/2017	"UPD"
"LUV"	"11  - Transportation"	746.000	774.000	750.000	710.000	687.000	661.000	655.000	649.000	641.000	632.000	618.000	618.000	613.000	604.000	12104.000	15658.000	17088.000	17699.000	18605.000	19820.000	5318.000	4977.000	4826.000	5384.000	5139.000	5075.000	4883.000	5744.000	459.000	178.000	424.000	757.000	1140.000	2185.000	584.000	540.000	511.000	820.000	388.000	524.000	351.000	746.000	1561.000	1356.000	2064.000	2477.000	2902.000	3238.000	835.000	324.000	1616.000	1112.000	856.000	709.000	1625.000	745.000	2875.000	3107.000	3259.000	2481.000	2627.000	2706.000	2545.000	2706.000	2510.000	2536.000	2458.000	2946.000	2896.000	2892.000	"1106 - Airline"	"N - New York"	"500"	06/30/2017	"UCA"
"LYB"	"01  - Basic Materials"	564.000	568.000	573.000	566.000	518.000	465.000	462.000	462.000	433.000	428.000	413.000	407.000	403.000	401.000	41151.000	48183.000	45352.000	44062.000	45608.000	32735.000	8334.000	7071.000	6743.000	7328.000	7365.000	7747.000	8430.000	8403.000	10077.000	2493.000	2869.000	3853.000	4166.000	4473.000	1187.000	796.000	1029.000	1092.000	953.000	769.000	804.000	1134.000	2043.000	2860.000	4787.000	4835.000	6048.000	5842.000	1768.000	1160.000	1300.000	1261.000	1332.000	1713.000	613.000	1625.000	6036.000	3980.000	4304.000	5776.000	6695.000	7671.000	7674.000	7671.000	8504.000	8485.000	8464.000	8385.000	8419.000	8496.000	"0103 - Chemical Manufacturing"	"N - New York"	"500"	06/30/2017	"UPD"
"M"	"09  - Services"	423.033	424.500	405.500	378.300	355.200	328.400	325.300	311.900	310.600	309.400	308.400	305.500	305.000	305.500	25003.000	26405.000	27686.000	27931.000	28105.000	27079.000	5874.000	8869.000	5771.000	5866.000	5626.000	8515.000	5338.000	5552.000	847.000	1256.000	1335.000	1486.000	1526.000	1072.000	118.000	544.000	116.000	11.000	17.000	475.000	71.000	116.000	1506.000	2173.000	2179.000	2549.000	2709.000	1984.000	-120.000	1706.000	8.000	552.000	-252.000	1493.000	234.000	302.000	6971.000	6655.000	6806.000	6714.000	7233.000	6995.000	7106.000	6995.000	6990.000	6567.000	6563.000	6562.000	6412.000	6301.000	"0951 - Retail (Department & Discount)"	"N - New York"	"500"	07/29/2017	"UPD"
"MA"	"07  - Financial"	1310.000	1279.000	1253.000	1211.000	1165.000	1134.000	1130.000	1128.000	1109.000	1098.000	1096.000	1089.000	1078.000	1070.000	5539.000	6714.000	7391.000	8312.000	9441.000	9667.000	2530.000	2517.000	2446.000	2694.000	2880.000	2756.000	2734.000	3053.000	1843.000	1908.000	2760.000	3116.000	3617.000	3808.000	977.000	890.000	959.000	983.000	1184.000	933.000	1081.000	1177.000	1697.000	2684.000	2948.000	4135.000	3407.000	4043.000	1272.000	1039.000	1058.000	1061.000	1373.000	992.000	745.000	1294.000	0.000	0.000	0.000	0.000	1494.000	3268.000	1495.000	3268.000	3333.000	3306.000	3326.000	5180.000	5216.000	5326.000	"0703 - Consumer Financial Services"	"N - New York"	"500"	06/30/2017	"UPD"
