"ACOR"	"08  - Health Care"	3.900	3.600	1.900	2.200	9.300	15.500	4.000	4.000	3.400	3.700	4.000	4.400	4.400	4.100	30.600	42.100	53.900	53.900	73.500	149.200	31.200	43.400	44.000	44.600	50.300	54.800	53.800	46.500	3.940	5.260	9.780	10.950	13.130	14.280	13.310	13.630	14.150	15.260	14.810	14.690	14.600	14.760	27.260	23.840	24.860	29.200	40.870	42.780	33.280	34.360	38.190	26.450	25.280	20.800	21.000	19.700	03/31/2017
"ADC"	"09  - Services"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	17.930	16.550	17.640	22.160	23.760	25.060	20.990	22.060	23.680	21.920	25.070	24.430	26.920	26.390	26.190	24.380	26.790	29.020	31.090	33.990	32.970	30.990	33.540	38.470	50.720	44.890	47.960	45.870	03/31/2017
"ADTN"	"10  - Technology"	2.400	2.400	2.300	2.300	0.700	0.600	0.100	0.200	0.100	0.100	0.100	0.100	0.100	0.100	90.300	99.600	124.700	129.600	130.800	129.900	35.500	32.600	29.300	29.500	31.300	32.000	32.100	31.900	9.160	10.790	10.950	10.250	9.960	9.390	9.560	9.580	9.690	9.600	9.700	9.870	9.910	9.960	36.210	30.160	19.540	27.010	21.800	17.220	18.670	16.500	16.310	20.220	18.200	20.350	20.750	20.650	03/31/2017
"AEGN"	"02  - Capital Goods"	8.700	30.000	10.100	13.200	12.900	16.000	3.000	3.100	6.700	3.600	3.600	3.800	3.900	4.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	15.810	16.280	17.830	18.330	16.640	15.810	16.550	17.040	15.960	15.660	15.800	16.260	16.760	16.890	26.510	15.340	22.190	21.890	18.610	19.310	18.050	19.770	22.040	21.090	20.520	24.190	22.910	21.880	03/31/2017
"AEIS"	"10  - Technology"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	56.600	65.000	58.100	35.400	36.900	39.600	10.000	10.400	9.400	10.800	11.300	11.300	11.100	12.500	8.730	9.370	10.020	11.730	11.750	6.470	6.360	6.710	6.550	7.260	8.110	8.940	9.870	10.930	13.640	10.730	13.809	22.860	23.700	28.230	25.660	26.190	29.170	34.790	40.720	55.210	68.560	64.690	03/31/2017
"AEL"	"07  - Financial"	22.100	31.700	28.500	51.000	48.500	41.100	10.400	10.400	10.000	10.000	10.100	10.100	10.900	11.100	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	16.030	23.680	28.080	21.130	28.750	24.630	24.700	26.980	23.780	27.200	31.670	32.610	25.970	27.480	12.550	10.400	12.210	26.380	29.190	24.030	29.130	29.540	26.810	16.800	15.930	20.730	23.630	26.280	03/31/2017
"AF"	"07  - Financial"	421.700	319.800	252.200	176.500	150.100	133.100	68.500	32.700	32.000	31.700	30.600	30.700	30.200	29.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	13.530	13.420	13.560	14.310	14.740	15.400	15.040	15.220	15.360	15.460	15.600	15.720	15.780	15.850	13.910	8.490	9.360	13.830	13.360	15.850	12.950	15.120	16.120	15.840	14.670	16.350	20.510	20.150	03/31/2017
"AFAM"	"08  - Health Care"	0.300	0.200	0.100	0.200	1.600	2.300	0.500	0.600	0.800	1.300	1.600	1.400	1.400	1.900	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	19.970	22.240	22.000	23.100	24.640	28.510	25.550	27.080	27.870	28.340	28.670	29.340	29.800	35.450	38.420	16.580	20.260	32.330	28.950	38.230	44.710	43.760	42.370	37.240	39.790	40.200	48.600	61.650	03/31/2017
"AGYS"	"10  - Technology"	1.300	0.900	0.300	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	27.500	52.200	23.900	25.200	25.300	26.700	6.300	6.800	7.000	6.700	6.900	6.900	6.800	8.400	6.500	5.100	5.210	6.000	5.560	5.490	5.600	5.560	5.520	5.490	5.370	5.290	5.210	5.020	5.630	7.950	8.370	13.922	12.590	9.990	9.840	8.470	11.100	10.210	11.420	10.210	9.450	10.120	03/31/2017
"AHH"	"09  - Services"	18.200	18.100	16.600	12.300	10.600	13.300	3.400	3.500	3.400	3.800	4.000	4.100	4.600	4.500	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-23.500	-37.400	-41.300	-2.440	-0.130	1.200	0.320	0.390	1.770	1.560	1.820	2.090	2.730	3.980	-99999999.990	-99999999.990	-99999999.990	9.280	9.490	10.480	10.660	10.250	11.290	11.250	14.970	14.050	13.890	12.950	03/31/2017
"AIN"	"04  - Consumer Cyclical"	20.100	22.000	18.100	15.200	12.300	11.800	3.100	3.100	2.600	2.400	4.200	4.400	4.600	4.400	53.400	55.800	53.000	55.700	59.100	44.800	10.400	10.700	11.400	10.100	10.300	9.200	10.700	10.300	13.720	13.300	15.740	17.200	16.020	15.600	15.250	14.810	15.580	16.200	15.960	16.250	15.810	16.330	23.690	23.120	22.680	35.930	37.990	36.550	39.750	37.220	38.960	37.590	42.330	46.700	46.050	53.400	03/31/2017
"AIR"	"02  - Capital Goods"	26.800	30.700	37.700	29.100	28.300	26.500	7.100	2.000	1.500	1.700	1.200	1.300	1.200	1.500	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	19.560	21.790	22.280	23.980	25.890	21.610	20.970	24.700	25.070	25.100	25.390	25.320	25.890	26.280	27.470	19.170	18.680	28.010	27.780	26.290	30.700	26.950	24.560	23.270	24.160	36.890	33.630	34.760	02/28/2017
"AIT"	"02  - Capital Goods"	5.700	2.100	0.500	0.600	0.900	8.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	13.120	14.930	15.950	18.060	19.080	18.130	18.500	17.930	18.020	16.800	16.860	17.430	17.480	18.100	32.480	35.170	42.010	49.090	45.590	40.490	45.340	38.630	42.650	43.400	46.950	59.850	61.850	59.050	03/31/2017
"AJRD"	"02  - Capital Goods"	37.000	30.800	22.300	48.700	52.700	50.400	13.200	11.900	11.900	11.100	21.500	5.900	5.100	7.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	32.100	-99999999.990	8.300	21.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-3.340	-3.530	-6.590	0.840	-3.000	-2.380	-1.560	-1.730	-2.310	-1.970	-1.640	-0.950	0.520	1.230	5.170	5.320	9.150	18.020	18.300	15.660	23.190	23.410	17.540	16.380	18.860	20.320	21.700	20.800	03/31/2017
"AKR"	"09  - Services"	34.400	29.600	28.800	39.500	78.500	37.300	28.700	9.300	9.200	8.000	16.900	8.000	9.700	11.500	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	7.930	9.440	13.580	12.820	17.770	15.980	15.820	15.780	15.870	16.300	16.990	19.080	19.190	18.870	18.240	20.140	25.080	24.830	32.030	33.150	34.880	31.980	33.540	35.130	37.660	33.060	30.060	27.800	03/31/2017
"AKS"	"01  - Basic Materials"	33.000	47.500	86.700	127.400	144.700	173.000	43.500	43.000	42.600	42.800	41.400	40.300	39.400	39.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	5.880	3.540	-4.470	-1.630	-3.330	-5.520	-4.890	-4.960	-5.510	-5.580	-3.140	-2.720	-0.940	-0.730	16.370	8.260	4.600	8.200	5.940	2.240	4.470	2.950	2.380	4.130	6.560	9.130	7.190	6.570	03/31/2017
"ALE"	"12  - Utilities"	39.200	43.600	45.500	50.300	54.800	64.900	16.200	17.700	15.900	16.900	17.400	18.700	17.300	17.200	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	28.540	30.580	31.940	33.830	37.520	37.690	36.560	37.330	37.000	37.600	37.570	37.910	38.400	39.870	37.260	41.980	40.980	49.880	55.140	50.830	52.760	48.290	50.950	56.070	63.850	61.820	67.710	71.680	03/31/2017
"ALG"	"02  - Capital Goods"	3.700	2.400	1.600	1.200	4.000	6.700	1.800	1.700	1.600	1.400	1.500	1.400	1.600	1.300	-99999999.990	-99999999.990	5.700	7.200	8.400	8.600	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	21.500	23.400	26.080	29.090	28.440	31.760	30.650	31.120	31.660	32.700	32.940	33.810	33.820	35.120	27.820	26.930	32.640	60.690	48.440	52.100	63.130	52.540	57.180	55.710	67.130	73.070	76.190	90.810	03/31/2017
"ALGT"	"11  - Transportation"	2.500	7.200	8.700	9.500	21.200	26.500	13.800	6.700	6.000	7.200	14.600	6.900	7.300	8.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	15.340	18.560	20.990	19.840	16.520	20.680	19.280	19.850	21.010	22.130	24.740	26.990	28.910	30.710	49.240	53.340	73.410	105.440	150.330	167.830	192.290	212.730	175.130	178.060	129.770	163.400	160.250	135.600	03/31/2017
"ALOG"	"10  - Technology"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	49.200	63.100	114.500	64.000	73.800	68.500	17.500	17.200	16.600	16.500	16.900	15.900	16.200	14.900	32.500	33.900	36.390	39.720	41.330	42.830	42.770	42.660	41.980	42.630	42.930	42.840	43.490	38.580	49.510	57.320	74.300	88.560	84.610	82.600	90.900	80.550	83.550	79.010	84.020	92.150	75.900	72.650	04/30/2017
"AMAG"	"08  - Health Care"	0.000	0.000	0.000	0.000	14.700	53.300	10.200	14.200	18.500	18.400	18.300	18.300	18.200	18.300	54.500	58.100	33.300	20.600	24.200	42.900	8.200	19.800	7.900	14.200	14.200	17.100	20.500	16.500	11.790	8.520	8.080	7.940	20.520	29.620	23.270	27.690	26.830	26.570	26.770	27.450	27.280	26.880	18.100	18.910	14.710	24.280	42.620	30.190	54.660	63.900	26.620	23.400	26.530	33.200	22.550	18.400	03/31/2017
"AMED"	"08  - Health Care"	9.200	8.800	12.100	4.400	8.200	10.800	2.400	4.900	1.000	1.100	1.300	1.100	1.600	1.100	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	31.320	18.080	15.130	11.910	12.300	12.410	11.490	11.870	12.340	12.450	12.860	13.370	13.790	14.410	33.500	10.910	11.307	14.630	29.350	39.320	26.780	43.630	40.590	48.340	53.550	39.490	51.090	62.810	03/31/2017
"AMN"	"09  - Services"	19.800	23.700	16.200	9.200	6.100	7.800	2.000	2.000	2.000	3.200	2.800	3.000	6.400	5.100	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	4.400	3.400	4.370	4.740	5.520	7.320	6.050	6.800	7.290	7.800	8.390	9.020	9.400	9.980	6.140	4.430	11.550	14.700	19.600	31.050	23.070	29.430	29.500	33.610	42.300	33.300	40.600	39.050	03/31/2017
"AMPH"	"08  - Health Care"	0.800	0.600	0.800	1.000	0.600	1.000	0.200	0.200	0.200	0.400	0.300	0.300	0.100	0.200	29.200	30.000	30.500	33.000	28.400	37.100	10.700	11.100	8.700	7.200	9.300	8.500	12.600	10.200	4.500	4.800	5.380	5.790	6.720	6.570	6.360	6.260	6.550	6.580	6.840	7.230	7.140	7.070	-99999999.990	-99999999.990	-99999999.990	-99999999.990	11.610	14.230	14.960	16.260	15.350	12.000	16.180	20.270	14.500	17.860	03/31/2017
"AMRI"	"08  - Health Care"	0.300	0.700	0.500	1.600	11.000	19.300	3.200	6.300	6.800	7.100	7.100	12.700	13.000	0.000	11.100	7.900	0.900	0.400	1.000	5.500	0.400	1.900	2.700	3.200	3.500	4.600	4.800	3.400	7.950	6.890	6.800	7.790	7.670	8.660	7.750	8.470	8.310	8.260	7.530	8.190	7.080	7.000	5.620	2.930	5.280	10.080	16.280	19.850	17.600	21.140	19.920	15.290	14.440	16.850	14.030	21.700	03/31/2017
"AMSF"	"07  - Financial"	1.500	1.300	0.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	17.720	19.150	20.980	22.690	23.970	23.970	24.990	25.860	23.860	25.120	25.970	26.660	23.820	24.390	17.500	23.250	27.250	42.240	42.360	50.900	46.250	50.050	53.840	52.540	58.530	63.550	64.900	56.950	03/31/2017
"AMWD"	"02  - Capital Goods"	0.600	0.500	0.600	0.700	0.500	0.400	0.100	0.100	0.100	0.100	0.200	0.200	0.400	0.100	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	10.810	9.060	10.040	12.450	14.580	17.270	15.400	16.390	17.050	17.260	18.550	19.350	20.200	21.710	24.540	13.660	27.820	39.530	40.440	79.980	54.730	65.760	82.010	74.590	74.230	76.650	91.800	95.550	04/30/2017
"ANDE"	"05  - Consumer Non-Cyclical"	19.900	25.300	21.800	22.300	18.800	19.000	4.000	6.100	3.900	7.100	6.600	4.400	3.100	6.100	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	16.390	18.930	21.390	25.070	28.310	27.020	28.250	27.780	27.320	26.700	27.060	27.020	27.440	27.200	24.233	29.107	28.600	59.447	53.140	31.630	41.370	37.300	34.470	31.410	36.980	39.350	37.900	34.150	03/31/2017
"ANF"	"09  - Services"	7.800	7.900	10.500	11.100	18.300	22.600	5.700	5.700	5.600	5.600	5.700	5.800	6.000	5.300	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	21.470	22.240	22.190	22.420	19.360	18.740	18.430	18.370	19.150	18.480	18.040	17.830	18.290	17.220	57.630	48.840	47.970	32.910	28.640	27.000	22.040	20.090	25.570	31.540	20.710	14.370	11.930	12.440	04/29/2017
"ANGO"	"08  - Health Care"	0.700	0.500	0.500	5.300	3.700	3.200	0.700	0.800	1.000	0.800	0.800	0.700	0.800	0.600	19.300	21.400	41.000	52.600	55.600	26.600	7.000	6.100	6.200	5.800	6.900	6.700	5.900	6.000	15.920	16.310	20.620	15.130	15.280	15.280	15.130	15.210	15.150	15.240	13.940	14.120	14.220	14.520	15.370	14.810	10.990	17.160	19.010	12.140	17.790	15.500	11.900	12.290	16.590	16.300	17.350	16.210	02/28/2017
"ANIK"	"08  - Health Care"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.900	6.200	5.400	7.100	8.100	9.000	1.800	2.100	3.000	2.200	2.800	2.800	3.000	4.200	6.750	7.260	8.210	9.630	12.130	14.120	12.740	13.350	14.150	13.130	13.930	14.670	15.310	15.780	6.670	9.800	9.940	38.160	40.740	38.160	41.170	37.900	41.960	44.720	49.920	46.660	43.440	49.340	03/31/2017
"ANIP"	"08  - Health Care"	0.700	0.700	0.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39.700	44.200	1.200	1.700	2.700	2.900	1.000	0.800	0.700	1.900	0.800	1.000	0.100	1.600	20.250	20.650	-15.630	8.090	12.780	14.080	13.180	13.690	14.010	14.060	14.360	14.730	14.730	14.940	59.040	18.076	7.380	20.080	56.390	45.125	62.550	71.030	43.820	33.660	60.600	58.930	49.510	46.800	03/31/2017
"APEI"	"09  - Services"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	5.320	7.480	9.630	11.730	13.490	14.220	13.810	14.340	14.660	15.420	15.880	15.970	16.440	16.620	37.240	43.280	36.120	43.470	36.870	18.610	29.980	25.870	23.270	20.630	28.640	23.100	22.900	23.650	03/31/2017
"APOG"	"02  - Capital Goods"	0.700	1.400	1.500	1.300	0.900	0.600	0.200	0.200	0.100	0.200	0.200	0.200	0.500	0.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	11.860	11.580	11.920	12.500	13.300	13.980	13.760	13.920	14.090	14.760	15.450	15.690	16.390	16.700	13.470	12.260	23.970	35.910	42.370	43.510	43.200	55.180	50.220	43.890	46.750	47.700	59.610	56.840	06/03/2017
"ARCB"	"11  - Transportation"	2.900	4.000	5.300	4.200	3.200	4.400	2.000	1.200	1.200	1.200	2.500	1.300	1.400	1.300	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	19.050	18.330	17.950	20.240	21.580	22.630	22.260	22.560	22.680	22.380	22.620	23.140	23.340	23.040	27.420	19.270	9.550	33.680	46.370	21.390	37.890	33.050	24.080	21.590	18.710	30.450	26.000	20.600	03/31/2017
"ARI"	"07  - Financial"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	23.650	17.890	24.570	19.400	19.670	23.440	18.140	23.320	20.450	20.140	19.750	24.290	23.350	21.050	16.350	13.130	16.230	16.250	16.360	17.230	17.180	16.880	17.550	16.300	16.250	17.160	18.810	18.550	03/31/2017
"AROC"	"06  - Energy"	136.100	149.500	134.400	112.200	112.300	107.600	28.100	28.000	107.600	20.300	21.200	21.400	21.100	21.400	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	25.960	22.950	23.310	25.790	27.140	10.720	26.660	26.500	10.720	10.530	10.710	10.790	10.410	10.390	14.499	5.509	13.270	20.704	19.723	7.520	22.441	13.512	10.570	8.000	8.910	13.450	12.400	11.400	03/31/2017
"ASGN"	"09  - Services"	8.300	3.000	17.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	6.030	6.690	11.400	11.970	11.870	15.020	13.950	14.410	14.840	15.270	15.740	16.170	16.420	16.830	8.150	11.180	20.280	34.920	33.190	44.950	38.370	38.320	46.680	36.920	36.950	41.290	48.530	54.150	03/31/2017
"ASIX"	"01  - Basic Materials"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	13.790	13.670	15.710	-99999999.990	-99999999.990	15.710	17.320	17.100	7.790	7.060	8.020	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	18.700	27.320	31.240	03/31/2017
"ASNA"	"09  - Services"	6.600	2.500	4.300	13.800	6.500	6.000	1.200	20.500	27.800	27.400	27.600	25.300	25.000	25.800	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	-99999999.990	7.040	7.420	8.740	9.890	10.820	9.340	9.300	10.070	9.310	9.540	9.590	9.690	9.550	4.270	13.210	14.860	18.470	21.160	12.560	9.850	14.510	12.520	11.330	11.060	8.130	6.040	4.260	2.150	04/29/2017
