1992-10-02	17.80
1992-10-05	25.13
1992-10-06	20.42
1992-10-07	21.08
1992-10-08	19.94
1992-10-09	21.00
1992-10-12	20.62
1992-10-13	18.44
1992-10-14	18.52
1992-10-15	18.15
1992-10-16	17.67
1992-10-19	17.35
1992-10-20	17.10
1992-10-21	17.08
1992-10-22	16.24
1992-10-23	17.21
1992-10-26	17.32
1992-10-27	16.75
1992-10-28	16.66
1992-10-29	15.83
1992-10-30	16.60
1992-11-02	17.13
1992-11-03	17.92
1992-11-04	16.87
1992-11-05	16.10
1992-11-06	15.68
1992-11-09	15.14
1992-11-10	14.71
1992-11-11	15.02
1992-11-12	16.36
1992-11-13	14.86
1992-11-16	14.89
1992-11-17	15.85
1992-11-18	14.98
1992-11-19	15.10
1992-11-20	14.20
1992-11-23	13.95
1992-11-24	13.37
1992-11-25	12.95
1992-11-27	12.67
1992-11-30	13.67
1992-12-01	13.89
1992-12-02	13.49
1992-12-03	12.78
1992-12-04	12.46
1992-12-07	12.61
1992-12-08	12.38
1992-12-09	13.34
1992-12-10	13.37
1992-12-11	13.52
1992-12-14	12.83
1992-12-15	12.92
1992-12-16	12.88
1992-12-17	12.60
1992-12-18	12.58
1992-12-21	11.97
1992-12-22	12.81
1992-12-23	11.90
1992-12-24	11.99
1992-12-28	12.85
1992-12-29	12.84
1992-12-30	13.60
1992-12-31	13.05
1993-01-04	13.92
1993-01-05	14.08
1993-01-06	14.17
1993-01-07	15.06
1993-01-08	14.39
1993-01-11	13.57
1993-01-12	13.87
1993-01-13	13.02
1993-01-14	12.33
1993-01-15	11.96
1993-01-18	12.17
1993-01-19	12.17
1993-01-20	12.34
1993-01-21	12.45
1993-01-22	11.74
1993-01-25	11.65
1993-01-26	11.50
1993-01-27	12.61
1993-01-28	12.46
1993-01-29	13.16
1993-02-01	12.92
1993-02-02	12.89
1993-02-03	12.34
1993-02-04	12.84
1993-02-05	13.45
1993-02-08	13.94
1993-02-09	13.76
1993-02-10	14.26
1993-02-11	13.65
1993-02-12	13.66
1993-02-16	16.45
1993-02-17	16.34
1993-02-18	16.65
1993-02-19	15.74
1993-02-22	15.25
1993-02-23	15.43
1993-02-24	15.03
1993-02-25	14.79
1993-02-26	13.82
1993-03-01	14.11
1993-03-02	13.80
1993-03-03	13.71
1993-03-04	14.02
1993-03-05	14.13
1993-03-08	16.30
1993-03-09	15.43
1993-03-10	14.72
1993-03-11	14.27
1993-03-12	16.37
1993-03-15	15.06
1993-03-16	14.68
1993-03-17	15.18
1993-03-18	15.07
1993-03-19	13.89
1993-03-22	14.42
1993-03-23	13.37
1993-03-24	12.89
1993-03-25	12.81
1993-03-26	12.38
1993-03-29	13.04
1993-03-30	12.82
1993-03-31	12.90
1993-04-01	14.05
1993-04-02	14.85
1993-04-05	15.06
1993-04-06	14.84
1993-04-07	14.58
1993-04-08	13.65
1993-04-12	12.78
1993-04-13	12.95
1993-04-14	12.41
1993-04-15	11.97
1993-04-16	11.50
1993-04-19	12.35
1993-04-20	12.54
1993-04-21	12.82
1993-04-22	13.01
1993-04-23	13.98
1993-04-26	15.45
1993-04-27	15.45
1993-04-28	13.78
1993-04-29	13.44
1993-04-30	12.67
1993-05-03	13.52
1993-05-04	13.07
1993-05-05	12.75
1993-05-06	13.72
1993-05-07	13.48
1993-05-10	14.71
1993-05-11	14.19
1993-05-12	14.11
1993-05-13	14.79
1993-05-14	14.97
1993-05-17	14.85
1993-05-18	14.62
1993-05-19	15.02
1993-05-20	15.11
1993-05-21	14.96
1993-05-24	14.80
1993-05-25	14.34
1993-05-26	13.82
1993-05-27	13.73
1993-05-28	13.86
1993-06-01	14.63
1993-06-02	14.21
1993-06-03	14.12
1993-06-04	13.51
1993-06-07	14.78
1993-06-08	15.22
1993-06-09	15.88
1993-06-10	14.24
1993-06-11	13.42
1993-06-14	12.36
1993-06-15	12.97
1993-06-16	12.84
1993-06-17	12.87
1993-06-18	12.40
1993-06-21	12.65
1993-06-22	12.07
1993-06-23	12.33
1993-06-24	12.97
1993-06-25	12.15
1993-06-28	12.88
1993-06-29	11.79
1993-06-30	11.72
1993-07-01	12.24
1993-07-02	11.67
1993-07-06	14.37
1993-07-07	14.15
1993-07-08	13.43
1993-07-09	11.84
1993-07-12	11.15
1993-07-13	11.81
1993-07-14	11.67
1993-07-15	10.95
1993-07-16	11.17
1993-07-19	11.74
1993-07-20	12.12
1993-07-21	12.28
1993-07-22	11.94
1993-07-23	11.78
1993-07-26	11.77
1993-07-27	12.22
1993-07-28	11.87
1993-07-29	11.85
1993-07-30	12.06
1993-08-02	12.06
1993-08-03	12.30
1993-08-04	12.23
1993-08-05	12.63
1993-08-06	13.18
1993-08-09	13.14
1993-08-10	13.10
1993-08-11	12.72
1993-08-12	13.17
1993-08-13	13.25
1993-08-16	12.44
1993-08-17	12.71
1993-08-18	12.25
1993-08-19	12.07
1993-08-20	12.11
1993-08-23	12.47
1993-08-24	12.66
1993-08-25	12.68
1993-08-26	12.77
1993-08-27	12.55
1993-08-30	12.28
1993-08-31	13.10
1993-09-01	12.22
1993-09-02	12.64
1993-09-03	11.73
1993-09-07	13.33
1993-09-08	13.89
1993-09-09	13.38
1993-09-10	12.16
1993-09-13	12.44
1993-09-14	13.83
1993-09-15	13.43
1993-09-16	13.78
1993-09-17	14.05
1993-09-20	14.73
1993-09-21	18.31
1993-09-22	14.81
1993-09-23	13.85
1993-09-24	12.78
1993-09-27	12.85
1993-09-28	12.86
1993-09-29	13.11
1993-09-30	13.23
1993-10-01	12.56
1993-10-04	13.60
1993-10-05	13.76
1993-10-06	13.13
1993-10-07	13.56
1993-10-08	13.42
1993-10-11	13.37
1993-10-12	14.79
1993-10-13	13.35
1993-10-14	12.40
1993-10-15	11.63
1993-10-18	12.27
1993-10-19	12.08
1993-10-20	11.68
1993-10-21	11.64
1993-10-22	11.75
1993-10-25	12.34
1993-10-26	12.20
1993-10-27	12.31
1993-10-28	12.10
1993-10-29	11.80
1993-11-01	12.19
1993-11-02	12.37
1993-11-03	13.87
1993-11-04	15.16
1993-11-05	16.46
1993-11-08	16.12
1993-11-09	14.36
1993-11-10	14.34
1993-11-11	14.66
1993-11-12	14.61
1993-11-15	15.30
1993-11-16	15.73
1993-11-17	16.29
1993-11-18	15.62
1993-11-19	15.51
1993-11-22	16.45
1993-11-23	14.86
1993-11-24	13.89
1993-11-26	14.53
1993-11-29	14.65
1993-11-30	14.63
1993-12-01	14.40
1993-12-02	14.22
1993-12-03	13.40
1993-12-06	14.53
1993-12-07	14.76
1993-12-08	14.24
1993-12-09	13.24
1993-12-10	12.69
1993-12-13	11.51
1993-12-14	11.23
1993-12-15	11.49
1993-12-16	11.18
1993-12-17	11.67
1993-12-20	11.47
1993-12-21	10.60
1993-12-22	10.03
1993-12-23	9.55
1993-12-27	9.79
1993-12-28	9.96
1993-12-29	10.84
1993-12-30	11.09
1993-12-31	11.66
1994-01-03	13.42
1994-01-04	12.87
1994-01-05	11.47
1994-01-06	11.74
1994-01-07	12.14
1994-01-10	11.30
1994-01-11	12.08
1994-01-12	12.41
1994-01-13	12.84
1994-01-14	11.22
1994-01-17	12.07
1994-01-18	11.72
1994-01-19	12.15
1994-01-20	11.83
1994-01-21	11.21
1994-01-24	11.93
1994-01-25	11.96
1994-01-26	11.87
1994-01-27	11.28
1994-01-28	10.31
1994-01-31	11.20
1994-02-01	11.21
1994-02-02	10.86
1994-02-03	11.26
1994-02-04	15.63
1994-02-07	15.37
1994-02-08	14.44
1994-02-09	13.89
1994-02-10	14.96
1994-02-11	15.18
1994-02-14	14.62
1994-02-15	14.15
1994-02-16	13.39
1994-02-17	14.33
1994-02-18	15.40
1994-02-22	15.17
1994-02-23	14.14
1994-02-24	16.31
1994-02-25	15.19
1994-02-28	15.21
1994-03-01	17.04
1994-03-02	17.94
1994-03-03	16.67
1994-03-04	16.63
1994-03-07	14.96
1994-03-08	16.39
1994-03-09	15.00
1994-03-10	16.93
1994-03-11	16.14
1994-03-14	17.48
1994-03-15	15.18
1994-03-16	15.89
1994-03-17	13.33
1994-03-18	13.74
1994-03-21	15.07
1994-03-22	13.97
1994-03-23	12.76
1994-03-24	14.14
1994-03-25	13.83
1994-03-28	16.24
1994-03-29	16.96
1994-03-30	18.84
1994-03-31	21.94
1994-04-04	28.30
1994-04-05	21.63
1994-04-06	18.34
1994-04-07	18.24
1994-04-08	17.58
1994-04-11	17.66
1994-04-12	17.45
1994-04-13	17.96
1994-04-14	17.26
1994-04-15	16.66
1994-04-18	17.88
1994-04-19	17.76
1994-04-20	18.14
1994-04-21	16.56
1994-04-22	15.40
1994-04-25	15.31
1994-04-26	14.80
1994-04-28	14.88
1994-04-29	14.34
1994-05-02	14.78
1994-05-03	14.45
1994-05-04	14.80
1994-05-05	15.34
1994-05-06	15.54
1994-05-09	16.65
1994-05-10	16.07
1994-05-11	16.28
1994-05-12	16.16
1994-05-13	16.11
1994-05-16	15.00
1994-05-17	15.22
1994-05-18	13.82
1994-05-19	12.46
1994-05-20	13.03
1994-05-23	13.94
1994-05-24	13.17
1994-05-25	13.47
1994-05-26	12.66
1994-05-27	13.01
1994-05-31	13.46
1994-06-01	13.47
1994-06-02	13.06
1994-06-03	13.36
1994-06-06	13.03
1994-06-07	14.12
1994-06-08	13.72
1994-06-09	13.28
1994-06-10	13.04
1994-06-13	12.61
1994-06-14	11.93
1994-06-15	12.39
1994-06-16	11.89
1994-06-17	12.33
1994-06-20	14.21
1994-06-21	14.99
1994-06-22	14.76
1994-06-23	14.28
1994-06-24	17.27
1994-06-27	17.71
1994-06-28	15.75
1994-06-29	14.75
1994-06-30	15.43
1994-07-01	15.26
1994-07-05	15.48
1994-07-06	15.63
1994-07-07	14.64
1994-07-08	14.88
1994-07-11	14.61
1994-07-12	14.16
1994-07-13	12.98
1994-07-14	12.88
1994-07-15	11.54
1994-07-18	11.68
1994-07-19	11.91
1994-07-20	12.13
1994-07-21	12.56
1994-07-22	11.89
1994-07-25	12.38
1994-07-26	12.02
1994-07-27	12.26
1994-07-28	12.15
1994-07-29	11.74
1994-08-01	11.76
1994-08-02	11.43
1994-08-03	11.61
1994-08-04	12.30
1994-08-05	12.98
1994-08-08	12.70
1994-08-09	13.32
1994-08-10	12.63
1994-08-11	12.89
1994-08-12	12.13
1994-08-15	12.73
1994-08-16	12.79
1994-08-17	11.62
1994-08-18	12.60
1994-08-19	13.34
1994-08-22	13.23
1994-08-23	11.85
1994-08-24	12.05
1994-08-25	12.27
1994-08-26	12.84
1994-08-29	12.81
1994-08-30	11.81
1994-08-31	12.43
1994-09-01	12.66
1994-09-02	11.73
1994-09-06	12.24
1994-09-07	12.49
1994-09-08	12.03
1994-09-09	13.56
1994-09-12	14.91
1994-09-13	14.59
1994-09-14	14.38
1994-09-15	13.00
1994-09-16	13.12
1994-09-19	13.26
1994-09-20	14.45
1994-09-21	16.08
1994-09-22	13.94
1994-09-23	14.87
1994-09-26	15.01
1994-09-27	15.13
1994-09-28	13.82
1994-09-29	14.40
1994-09-30	14.56
1994-10-03	16.40
1994-10-04	16.97
1994-10-05	16.72
1994-10-06	16.37
1994-10-07	15.73
1994-10-10	15.62
1994-10-11	14.16
1994-10-12	15.21
1994-10-13	14.97
1994-10-14	14.33
1994-10-17	15.31
1994-10-18	15.60
1994-10-19	15.33
1994-10-20	16.45
1994-10-21	16.46
1994-10-24	17.22
1994-10-25	17.18
1994-10-26	16.03
1994-10-27	15.90
1994-10-28	15.22
1994-10-31	15.17
1994-11-01	15.18
1994-11-02	15.47
1994-11-03	16.43
1994-11-04	16.87
1994-11-07	17.87
1994-11-08	16.92
1994-11-09	17.33
1994-11-10	16.74
1994-11-11	16.91
1994-11-14	16.99
1994-11-15	17.01
1994-11-16	16.03
1994-11-17	16.14
1994-11-18	16.27
1994-11-21	16.38
1994-11-22	17.39
1994-11-23	19.57
1994-11-25	18.51
1994-11-28	17.62
1994-11-29	16.76
1994-11-30	16.87
1994-12-01	17.04
1994-12-02	17.14
1994-12-05	17.03
1994-12-06	16.86
1994-12-07	17.64
1994-12-08	18.16
1994-12-09	17.22
1994-12-12	17.44
1994-12-13	15.17
1994-12-14	15.11
1994-12-15	13.79
1994-12-16	13.13
1994-12-19	13.67
1994-12-20	13.48
1994-12-21	12.94
1994-12-22	12.59
1994-12-23	12.04
1994-12-27	12.37
1994-12-28	13.21
1994-12-29	12.87
1994-12-30	13.48
1995-01-03	14.71
1995-01-04	14.15
1995-01-05	14.19
1995-01-06	13.76
1995-01-09	14.08
1995-01-10	13.25
1995-01-11	13.13
1995-01-12	13.56
1995-01-13	11.86
1995-01-16	11.53
1995-01-17	12.48
1995-01-18	11.90
1995-01-19	12.34
1995-01-20	12.48
1995-01-23	13.89
1995-01-24	12.51
1995-01-25	12.26
1995-01-26	11.52
1995-01-27	11.41
1995-01-30	12.67
1995-01-31	12.25
1995-02-01	11.95
1995-02-02	11.63
1995-02-03	11.47
1995-02-06	11.67
1995-02-07	11.41
1995-02-08	11.49
1995-02-09	11.98
1995-02-10	11.71
1995-02-13	11.77
1995-02-14	11.78
1995-02-15	11.74
1995-02-16	11.99
1995-02-17	12.06
1995-02-21	12.52
1995-02-22	11.76
1995-02-23	11.35
1995-02-24	11.32
1995-02-27	13.01
1995-02-28	12.39
1995-03-01	11.93
1995-03-02	12.02
1995-03-03	11.91
1995-03-06	12.65
1995-03-07	14.77
1995-03-08	14.27
1995-03-09	13.98
1995-03-10	13.27
1995-03-13	12.46
1995-03-14	12.61
1995-03-15	12.68
1995-03-16	12.38
1995-03-17	12.13
1995-03-20	11.90
1995-03-21	11.83
1995-03-22	11.72
1995-03-23	11.75
1995-03-24	11.24
1995-03-27	12.11
1995-03-28	11.65
1995-03-29	12.93
1995-03-30	13.03
1995-03-31	13.79
1995-04-03	14.09
1995-04-04	12.95
1995-04-05	13.34
1995-04-06	13.22
1995-04-07	13.66
1995-04-10	13.42
1995-04-11	13.60
1995-04-12	12.84
1995-04-13	11.87
1995-04-17	12.89
1995-04-18	13.07
1995-04-19	14.48
1995-04-20	12.94
1995-04-21	12.26
1995-04-24	12.09
1995-04-25	12.53
1995-04-26	12.84
1995-04-27	12.15
1995-04-28	12.37
1995-05-01	12.68
1995-05-02	12.33
1995-05-03	11.82
1995-05-04	13.46
1995-05-05	12.66
1995-05-08	12.37
1995-05-09	13.01
1995-05-10	13.44
1995-05-11	13.59
1995-05-12	12.61
1995-05-15	12.64
1995-05-16	12.65
1995-05-17	12.65
1995-05-18	13.49
1995-05-19	13.60
1995-05-22	12.27
1995-05-23	11.74
1995-05-24	11.85
1995-05-25	11.99
1995-05-26	12.56
1995-05-30	12.97
1995-05-31	12.96
1995-06-01	12.85
1995-06-02	13.31
1995-06-05	14.05
1995-06-06	13.63
1995-06-07	13.99
1995-06-08	13.03
1995-06-09	13.45
1995-06-12	12.72
1995-06-13	12.00
1995-06-14	12.19
1995-06-15	12.05
1995-06-16	10.95
1995-06-19	11.35
1995-06-20	11.47
1995-06-21	11.60
1995-06-22	11.73
1995-06-23	11.51
1995-06-26	12.12
1995-06-27	12.57
1995-06-28	12.41
1995-06-29	12.19
1995-06-30	11.51
1995-07-03	12.55
1995-07-05	12.39
1995-07-06	12.39
1995-07-07	12.11
1995-07-10	12.87
1995-07-11	13.06
1995-07-12	12.75
1995-07-13	13.30
1995-07-14	12.96
1995-07-17	12.69
1995-07-18	13.05
1995-07-19	15.26
1995-07-20	13.80
1995-07-21	13.27
1995-07-24	12.77
1995-07-25	13.05
1995-07-26	13.67
1995-07-27	13.35
1995-07-28	13.82
1995-07-31	13.87
1995-08-01	14.15
1995-08-02	13.98
1995-08-03	14.49
1995-08-04	13.81
1995-08-07	13.99
1995-08-08	13.31
1995-08-09	13.02
1995-08-10	13.35
1995-08-11	13.34
1995-08-14	14.35
1995-08-15	12.76
1995-08-16	12.59
1995-08-17	12.83
1995-08-18	12.27
1995-08-21	13.78
1995-08-22	12.98
1995-08-23	13.37
1995-08-24	13.52
1995-08-25	12.69
1995-08-28	13.20
1995-08-29	13.80
1995-08-30	12.42
1995-08-31	11.95
1995-09-01	11.68
1995-09-05	12.03
1995-09-06	12.08
1995-09-07	12.53
1995-09-08	11.94
1995-09-11	12.09
1995-09-12	12.15
1995-09-13	12.00
1995-09-14	11.93
1995-09-15	11.84
1995-09-18	12.72
1995-09-19	13.31
1995-09-20	12.81
1995-09-21	13.18
1995-09-22	12.94
1995-09-25	13.43
1995-09-26	13.23
1995-09-27	13.95
1995-09-28	12.87
1995-09-29	13.25
1995-10-02	14.37
1995-10-03	14.94
1995-10-04	15.42
1995-10-05	16.29
1995-10-06	14.71
1995-10-09	15.52
1995-10-10	16.47
1995-10-11	14.82
1995-10-12	14.64
1995-10-13	14.39
1995-10-16	15.35
1995-10-17	14.86
1995-10-18	14.56
1995-10-19	14.38
1995-10-20	13.77
1995-10-23	14.70
1995-10-24	14.33
1995-10-25	14.72
1995-10-26	16.99
1995-10-27	15.90
1995-10-30	14.80
1995-10-31	14.08
1995-11-01	13.98
1995-11-02	13.64
1995-11-03	13.08
1995-11-06	13.45
1995-11-07	13.99
1995-11-08	13.03
1995-11-09	13.19
1995-11-10	13.45
1995-11-13	14.10
1995-11-14	13.97
1995-11-15	13.90
1995-11-16	13.01
1995-11-17	12.80
1995-11-20	13.27
1995-11-21	12.34
1995-11-22	11.96
1995-11-24	12.80
1995-11-27	12.70
1995-11-28	12.26
1995-11-29	11.96
1995-11-30	11.92
1995-12-01	11.64
1995-12-04	11.35
1995-12-05	11.98
1995-12-06	13.17
1995-12-07	13.18
1995-12-08	12.67
1995-12-11	12.21
1995-12-12	11.34
1995-12-13	11.51
1995-12-14	11.44
1995-12-15	12.22
1995-12-18	14.86
1995-12-19	15.42
1995-12-20	12.34
1995-12-21	13.01
1995-12-22	11.58
1995-12-26	11.87
1995-12-27	12.65
1995-12-28	12.37
1995-12-29	13.14
1996-01-02	13.39
1996-01-03	12.29
1996-01-04	14.23
1996-01-05	14.74
1996-01-08	13.22
1996-01-09	15.48
1996-01-10	16.87
1996-01-11	16.10
1996-01-12	15.00
1996-01-15	15.13
1996-01-16	15.33
1996-01-17	14.31
1996-01-18	14.36
1996-01-19	13.57
1996-01-22	13.53
1996-01-23	13.67
1996-01-24	12.99
1996-01-25	12.99
1996-01-26	12.65
1996-01-29	12.34
1996-01-30	12.42
1996-01-31	13.04
1996-02-01	12.87
1996-02-02	13.48
1996-02-05	14.04
1996-02-06	14.68
1996-02-07	14.77
1996-02-08	14.11
1996-02-09	15.40
1996-02-12	14.99
1996-02-13	15.42
1996-02-14	15.60
1996-02-15	16.31
1996-02-16	16.35
1996-02-20	17.18
1996-02-21	15.56
1996-02-22	14.57
1996-02-23	15.81
1996-02-26	16.39
1996-02-27	17.03
1996-02-28	16.84
1996-02-29	17.39
1996-03-01	17.92
1996-03-04	17.03
1996-03-05	16.68
1996-03-06	16.58
1996-03-07	17.10
1996-03-08	21.36
1996-03-11	21.26
1996-03-12	19.81
1996-03-13	18.87
1996-03-14	18.20
1996-03-15	17.10
1996-03-18	17.39
1996-03-19	18.42
1996-03-20	19.45
1996-03-21	18.36
1996-03-22	17.42
1996-03-25	17.98
1996-03-26	18.26
1996-03-27	18.30
1996-03-28	18.32
1996-03-29	18.88
1996-04-01	18.71
1996-04-02	17.34
1996-04-03	16.56
1996-04-04	16.20
1996-04-08	20.78
1996-04-09	17.42
1996-04-10	20.46
1996-04-11	21.09
1996-04-12	18.73
1996-04-15	17.54
1996-04-16	16.56
1996-04-17	17.30
1996-04-18	17.06
1996-04-19	15.40
1996-04-22	15.70
1996-04-23	15.46
1996-04-24	15.13
1996-04-25	15.35
1996-04-26	14.93
1996-04-29	15.67
1996-04-30	16.01
1996-05-01	16.87
1996-05-02	18.96
1996-05-03	17.39
1996-05-06	17.87
1996-05-07	17.24
1996-05-08	18.69
1996-05-09	17.05
1996-05-10	16.32
1996-05-13	16.26
1996-05-14	15.18
1996-05-15	15.83
1996-05-16	16.01
1996-05-17	15.20
1996-05-20	16.36
1996-05-21	16.37
1996-05-22	16.10
1996-05-23	16.41
1996-05-24	15.76
1996-05-28	16.97
1996-05-29	17.75
1996-05-30	17.14
1996-05-31	16.29
1996-06-03	17.03
1996-06-04	16.39
1996-06-05	16.45
1996-06-06	16.86
1996-06-07	17.69
1996-06-10	17.16
1996-06-11	16.82
1996-06-12	17.20
1996-06-13	17.67
1996-06-14	18.88
1996-06-17	17.90
1996-06-18	17.47
1996-06-19	17.71
1996-06-20	17.31
1996-06-21	16.12
1996-06-24	16.38
1996-06-25	15.85
1996-06-26	15.57
1996-06-27	15.10
1996-06-28	13.92
1996-07-01	14.08
1996-07-02	14.45
1996-07-03	14.66
1996-07-05	16.84
1996-07-08	16.83
1996-07-09	16.02
1996-07-10	16.47
1996-07-11	19.20
1996-07-12	17.50
1996-07-15	20.11
1996-07-16	27.05
1996-07-17	20.34
1996-07-18	19.57
1996-07-19	17.86
1996-07-22	21.31
1996-07-23	21.80
1996-07-24	24.19
1996-07-25	19.69
1996-07-26	18.80
1996-07-29	20.51
1996-07-30	21.57
1996-07-31	20.20
1996-08-01	19.39
1996-08-02	17.49
1996-08-05	17.54
1996-08-06	17.88
1996-08-07	17.17
1996-08-08	16.58
1996-08-09	16.53
1996-08-12	16.50
1996-08-13	17.00
1996-08-14	16.61
1996-08-15	16.09
1996-08-16	15.73
1996-08-19	15.49
1996-08-20	15.54
1996-08-21	15.10
1996-08-22	13.91
1996-08-23	15.08
1996-08-26	15.66
1996-08-27	15.62
1996-08-28	15.98
1996-08-29	16.69
1996-08-30	17.25
1996-09-03	19.78
1996-09-04	19.07
1996-09-05	20.53
1996-09-06	18.19
1996-09-09	17.13
1996-09-10	16.80
1996-09-11	16.56
1996-09-12	16.09
1996-09-13	15.89
1996-09-16	15.96
1996-09-17	16.22
1996-09-18	16.46
1996-09-19	16.49
1996-09-20	16.18
1996-09-23	16.74
1996-09-24	16.90
1996-09-25	16.33
1996-09-26	16.51
1996-09-27	16.66
1996-09-30	17.08
1996-10-01	17.52
1996-10-02	17.12
1996-10-03	16.98
1996-10-04	15.46
1996-10-07	15.51
1996-10-08	15.63
1996-10-09	16.30
1996-10-10	16.35
1996-10-11	15.57
1996-10-14	15.38
1996-10-15	16.77
1996-10-16	16.07
1996-10-17	15.46
1996-10-18	15.55
1996-10-21	16.23
1996-10-22	16.79
1996-10-23	17.16
1996-10-24	17.00
1996-10-25	17.62
1996-10-28	18.36
1996-10-29	18.84
1996-10-30	19.21
1996-10-31	18.33
1996-11-01	18.30
1996-11-04	18.61
1996-11-05	17.67
1996-11-06	17.33
1996-11-07	17.52
1996-11-08	16.55
1996-11-11	14.73
1996-11-12	16.14
1996-11-13	15.41
1996-11-14	14.62
1996-11-15	14.88
1996-11-18	15.48
1996-11-19	15.61
1996-11-20	16.10
1996-11-21	16.53
1996-11-22	15.24
1996-11-25	16.03
1996-11-26	17.67
1996-11-27	17.22
1996-11-29	18.26
1996-12-02	18.73
1996-12-03	18.82
1996-12-04	18.92
1996-12-05	18.52
1996-12-06	21.88
1996-12-09	18.52
1996-12-10	17.91
1996-12-11	20.43
1996-12-12	20.45
1996-12-13	21.32
1996-12-16	22.04
1996-12-17	22.13
1996-12-18	20.08
1996-12-19	18.97
1996-12-20	19.72
1996-12-23	19.67
1996-12-24	19.22
1996-12-26	18.71
1996-12-27	19.13
1996-12-30	19.72
1996-12-31	20.92
1997-01-02	22.80
