Date,IPG22112N
1988-12-01,64.18
1989-01-01,67.77
1989-02-01,64.28
1989-03-01,64.66
1989-04-01,59.50
1989-05-01,59.17
1989-06-01,65.66
1989-07-01,72.08
1989-08-01,72.96
1989-09-01,69.10
1989-10-01,62.14
1989-11-01,60.55
1989-12-01,69.32
1990-01-01,72.84
1990-02-01,63.40
1990-03-01,63.32
1990-04-01,60.28
1990-05-01,60.94
1990-06-01,67.13
1990-07-01,75.52
1990-08-01,75.32
1990-09-01,73.24
1990-10-01,65.34
1990-11-01,61.70
1990-12-01,66.35
1991-01-01,73.08
1991-02-01,65.73
1991-03-01,63.83
1991-04-01,60.93
1991-05-01,64.04
1991-06-01,71.12
1991-07-01,77.58
1991-08-01,77.70
1991-09-01,73.17
1991-10-01,65.35
1991-11-01,64.17
1991-12-01,68.32
1992-01-01,71.90
1992-02-01,67.59
1992-03-01,65.03
1992-04-01,62.37
1992-05-01,62.52
1992-06-01,66.82
1992-07-01,75.64
1992-08-01,75.51
1992-09-01,71.20
1992-10-01,65.99
1992-11-01,64.20
1992-12-01,70.86
1993-01-01,73.61
1993-02-01,68.54
1993-03-01,67.88
1993-04-01,63.67
1993-05-01,62.76
1993-06-01,70.32
1993-07-01,81.83
1993-08-01,82.89
1993-09-01,75.88
1993-10-01,67.38
1993-11-01,65.84
1993-12-01,72.37
1994-01-01,78.79
1994-02-01,71.75
1994-03-01,68.78
1994-04-01,64.60
1994-05-01,64.83
1994-06-01,75.04
1994-07-01,83.98
1994-08-01,81.70
1994-09-01,75.69
1994-10-01,68.46
1994-11-01,66.37
1994-12-01,72.44
1995-01-01,77.16
1995-02-01,71.48
1995-03-01,70.22
1995-04-01,65.16
1995-05-01,67.35
1995-06-01,75.92
1995-07-01,85.50
1995-08-01,91.17
1995-09-01,80.08
1995-10-01,71.19
1995-11-01,69.84
1995-12-01,76.15
1996-01-01,82.98
1996-02-01,77.29
1996-03-01,74.33
1996-04-01,68.08
1996-05-01,70.59
1996-06-01,79.58
1996-07-01,86.72
1996-08-01,87.71
1996-09-01,80.31
1996-10-01,72.17
1996-11-01,71.26
1996-12-01,77.60
1997-01-01,83.76
1997-02-01,75.39
1997-03-01,72.46
1997-04-01,69.09
1997-05-01,69.39
1997-06-01,77.66
1997-07-01,90.25
1997-08-01,89.16
1997-09-01,83.69
1997-10-01,78.18
1997-11-01,73.14
1997-12-01,79.72
1998-01-01,81.95
1998-02-01,74.19
1998-03-01,75.32
1998-04-01,70.27
1998-05-01,74.39
1998-06-01,85.11
1998-07-01,95.80
1998-08-01,96.88
1998-09-01,89.77
1998-10-01,79.05
1998-11-01,73.43
1998-12-01,79.75
1999-01-01,86.92
1999-02-01,75.51
1999-03-01,78.22
1999-04-01,73.12
1999-05-01,75.12
1999-06-01,85.65
1999-07-01,99.56
1999-08-01,99.17
1999-09-01,89.37
1999-10-01,78.94
1999-11-01,74.73
1999-12-01,81.67
2000-01-01,87.89
2000-02-01,79.61
2000-03-01,78.27
2000-04-01,73.82
2000-05-01,80.16
2000-06-01,89.42
2000-07-01,97.50
2000-08-01,101.43
2000-09-01,92.45
2000-10-01,81.67
2000-11-01,78.95
2000-12-01,88.11
2001-01-01,95.53
2001-02-01,82.83
2001-03-01,81.42
2001-04-01,76.38
2001-05-01,79.20
2001-06-01,88.38
2001-07-01,97.78
2001-08-01,102.95
2001-09-01,90.78
2001-10-01,80.72
2001-11-01,76.11
2001-12-01,81.90
2002-01-01,89.86
2002-02-01,80.32
2002-03-01,81.23
2002-04-01,77.77
2002-05-01,81.17
2002-06-01,90.84
2002-07-01,104.73
2002-08-01,104.97
2002-09-01,95.88
2002-10-01,86.37
2002-11-01,79.75
2002-12-01,88.11
2003-01-01,97.00
2003-02-01,89.37
2003-03-01,86.09
2003-04-01,79.43
2003-05-01,83.51
2003-06-01,91.14
2003-07-01,106.62
2003-08-01,110.14
2003-09-01,97.12
2003-10-01,86.34
2003-11-01,81.82
2003-12-01,92.66
2004-01-01,99.74
2004-02-01,90.99
2004-03-01,87.26
2004-04-01,81.56
2004-05-01,86.79
2004-06-01,97.31
2004-07-01,106.58
2004-08-01,105.50
2004-09-01,97.82
2004-10-01,88.30
2004-11-01,84.36
2004-12-01,95.23
2005-01-01,98.86
2005-02-01,88.76
2005-03-01,90.49
2005-04-01,82.43
2005-05-01,85.30
2005-06-01,101.27
2005-07-01,114.35
2005-08-01,116.58
2005-09-01,105.68
2005-10-01,93.95
2005-11-01,86.14
2005-12-01,98.12
2006-01-01,97.55
2006-02-01,89.21
2006-03-01,91.69
2006-04-01,84.02
2006-05-01,90.03
2006-06-01,102.54
2006-07-01,117.00
2006-08-01,119.10
2006-09-01,101.20
2006-10-01,91.81
2006-11-01,87.86
2006-12-01,96.11
2007-01-01,101.22
2007-02-01,96.93
2007-03-01,92.52
2007-04-01,86.31
2007-05-01,92.01
2007-06-01,102.95
2007-07-01,113.70
2007-08-01,120.66
2007-09-01,108.46
2007-10-01,97.37
2007-11-01,90.31
2007-12-01,98.51
2008-01-01,105.34
2008-02-01,97.88
2008-03-01,93.77
2008-04-01,87.56
2008-05-01,90.68
2008-06-01,105.23
2008-07-01,116.60
2008-08-01,113.83
2008-09-01,103.25
2008-10-01,92.64
2008-11-01,88.61
2008-12-01,100.35
2009-01-01,105.11
2009-02-01,93.02
2009-03-01,91.39
2009-04-01,84.66
2009-05-01,87.98
2009-06-01,98.95
2009-07-01,110.68
2009-08-01,112.68
2009-09-01,100.46
2009-10-01,91.95
2009-11-01,85.81
2009-12-01,100.94
2010-01-01,108.50
2010-02-01,98.54
2010-03-01,93.72
2010-04-01,84.68
2010-05-01,90.27
2010-06-01,107.29
2010-07-01,121.14
2010-08-01,121.92
2010-09-01,106.40
2010-10-01,92.10
2010-11-01,87.81
2010-12-01,104.13
2011-01-01,109.99
2011-02-01,96.91
2011-03-01,93.70
2011-04-01,87.71
2011-05-01,92.06
2011-06-01,106.83
2011-07-01,121.97
2011-08-01,122.53
2011-09-01,106.02
2011-10-01,92.07
2011-11-01,88.06
2011-12-01,98.24
2012-01-01,101.99
2012-02-01,93.09
2012-03-01,91.05
2012-04-01,85.98
2012-05-01,94.98
2012-06-01,105.90
2012-07-01,122.66
2012-08-01,120.29
2012-09-01,103.85
2012-10-01,93.34
2012-11-01,89.69
2012-12-01,97.19
2013-01-01,105.74
2013-02-01,95.38
2013-03-01,96.64
2013-04-01,89.11
2013-05-01,92.49
2013-06-01,104.27
2013-07-01,118.42
2013-08-01,116.46
2013-09-01,106.01
2013-10-01,95.03
2013-11-01,91.04
2013-12-01,104.63
2014-01-01,113.57
2014-02-01,102.44
2014-03-01,98.71
2014-04-01,88.60
2014-05-01,93.52
2014-06-01,105.33
2014-07-01,115.93
2014-08-01,116.02
2014-09-01,107.16
2014-10-01,95.85
2014-11-01,92.60
2014-12-01,102.12
2015-01-01,109.87
2015-02-01,101.69
2015-03-01,100.31
2015-04-01,88.48
2015-05-01,92.92
2015-06-01,107.01
2015-07-01,120.86
2015-08-01,120.60
2015-09-01,109.94
2015-10-01,96.23
2015-11-01,89.60
2015-12-01,98.16
2016-01-01,107.21
2016-02-01,98.45
2016-03-01,93.25
2016-04-01,87.01
2016-05-01,92.29
2016-06-01,109.17
2016-07-01,125.04
2016-08-01,127.92
2016-09-01,112.04
2016-10-01,97.17
2016-11-01,90.43
2016-12-01,103.51
2017-01-01,106.07
2017-02-01,90.85
2017-03-01,94.98
2017-04-01,87.80
2017-05-01,94.73
2017-06-01,107.76
2017-07-01,122.40
2017-08-01,120.07
2017-09-01,106.44
2017-10-01,97.77
2017-11-01,92.22
2017-12-01,103.41
2018-01-01,116.16
2018-02-01,96.83
2018-03-01,96.26
2018-04-01,88.90
2018-05-01,97.70
