Date,IPG2211N
1979-12-01,50.67
1980-01-01,53.59
1980-02-01,53.55
1980-03-01,51.07
1980-04-01,46.92
1980-05-01,45.58
1980-06-01,50.02
1980-07-01,57.14
1980-08-01,59.54
1980-09-01,56.19
1980-10-01,50.32
1980-11-01,49.22
1980-12-01,52.82
1981-01-01,57.40
1981-02-01,54.62
1981-03-01,51.19
1981-04-01,48.50
1981-05-01,47.91
1981-06-01,54.53
1981-07-01,59.60
1981-08-01,59.67
1981-09-01,54.96
1981-10-01,50.41
1981-11-01,49.73
1981-12-01,53.45
1982-01-01,57.80
1982-02-01,54.32
1982-03-01,51.23
1982-04-01,48.56
1982-05-01,47.35
1982-06-01,51.85
1982-07-01,56.41
1982-08-01,57.05
1982-09-01,53.28
1982-10-01,48.65
1982-11-01,48.58
1982-12-01,50.91
1983-01-01,53.82
1983-02-01,52.00
1983-03-01,49.83
1983-04-01,48.18
1983-05-01,46.82
1983-06-01,52.10
1983-07-01,59.24
1983-08-01,63.04
1983-09-01,58.81
1983-10-01,52.08
1983-11-01,51.53
1983-12-01,56.48
1984-01-01,60.90
1984-02-01,57.13
1984-03-01,55.29
1984-04-01,51.44
1984-05-01,52.08
1984-06-01,57.54
1984-07-01,61.24
1984-08-01,63.25
1984-09-01,58.69
1984-10-01,53.62
1984-11-01,53.80
1984-12-01,56.64
1985-01-01,63.43
1985-02-01,61.30
1985-03-01,55.85
1985-04-01,53.38
1985-05-01,54.14
1985-06-01,58.60
1985-07-01,63.73
1985-08-01,64.55
1985-09-01,61.92
1985-10-01,55.76
1985-11-01,55.46
1985-12-01,61.42
1986-01-01,63.93
1986-02-01,60.36
1986-03-01,56.07
1986-04-01,53.98
1986-05-01,54.81
1986-06-01,60.93
1986-07-01,67.89
1986-08-01,66.70
1986-09-01,62.89
1986-10-01,57.83
1986-11-01,57.05
1986-12-01,62.14
1987-01-01,65.14
1987-02-01,62.40
1987-03-01,59.35
1987-04-01,56.58
1987-05-01,58.26
1987-06-01,65.18
1987-07-01,71.01
1987-08-01,72.30
1987-09-01,65.82
1987-10-01,59.71
1987-11-01,59.67
1987-12-01,64.44
1988-01-01,70.40
1988-02-01,67.92
1988-03-01,63.87
1988-04-01,59.96
1988-05-01,60.18
1988-06-01,68.25
1988-07-01,75.11
1988-08-01,78.09
1988-09-01,69.34
1988-10-01,62.84
1988-11-01,62.14
1988-12-01,67.73
1989-01-01,70.04
1989-02-01,68.70
1989-03-01,66.37
1989-04-01,61.41
1989-05-01,62.73
1989-06-01,69.92
1989-07-01,76.42
1989-08-01,77.63
1989-09-01,71.07
1989-10-01,65.35
1989-11-01,65.61
1989-12-01,75.08
1990-01-01,75.34
1990-02-01,70.43
1990-03-01,67.28
1990-04-01,63.51
1990-05-01,65.06
1990-06-01,73.19
1990-07-01,79.54
1990-08-01,80.14
1990-09-01,75.55
1990-10-01,67.55
1990-11-01,65.98
1990-12-01,71.29
1991-01-01,76.49
1991-02-01,70.83
1991-03-01,67.72
1991-04-01,64.42
1991-05-01,68.92
1991-06-01,77.13
1991-07-01,82.87
1991-08-01,82.01
1991-09-01,75.67
1991-10-01,68.46
1991-11-01,68.59
1991-12-01,72.50
1992-01-01,76.35
1992-02-01,72.58
1992-03-01,68.28
1992-04-01,65.70
1992-05-01,66.57
1992-06-01,73.08
1992-07-01,80.38
1992-08-01,79.56
1992-09-01,74.70
1992-10-01,68.85
1992-11-01,69.68
1992-12-01,76.08
1993-01-01,77.67
1993-02-01,75.11
1993-03-01,71.19
1993-04-01,66.84
1993-05-01,68.04
1993-06-01,76.74
1993-07-01,85.86
1993-08-01,85.95
1993-09-01,77.50
1993-10-01,69.29
1993-11-01,70.37
1993-12-01,76.26
1994-01-01,82.03
1994-02-01,76.64
1994-03-01,72.03
1994-04-01,68.02
1994-05-01,69.50
1994-06-01,80.71
1994-07-01,87.10
1994-08-01,85.55
1994-09-01,78.59
1994-10-01,71.56
1994-11-01,72.20
1994-12-01,77.35
1995-01-01,81.62
1995-02-01,77.51
1995-03-01,73.74
1995-04-01,69.82
1995-05-01,73.01
1995-06-01,81.51
1995-07-01,90.44
1995-08-01,94.65
1995-09-01,82.24
1995-10-01,74.79
1995-11-01,75.01
1995-12-01,81.26
1996-01-01,86.68
1996-02-01,82.41
1996-03-01,78.42
1996-04-01,72.86
1996-05-01,76.85
1996-06-01,85.17
1996-07-01,90.38
1996-08-01,91.06
1996-09-01,82.59
1996-10-01,75.12
1996-11-01,76.35
1996-12-01,81.43
1997-01-01,86.64
1997-02-01,80.19
1997-03-01,75.71
1997-04-01,72.25
1997-05-01,73.10
1997-06-01,82.51
1997-07-01,92.77
1997-08-01,92.28
1997-09-01,85.69
1997-10-01,78.41
1997-11-01,77.58
1997-12-01,83.38
1998-01-01,84.76
1998-02-01,80.01
1998-03-01,79.44
1998-04-01,73.96
1998-05-01,79.37
1998-06-01,90.23
1998-07-01,98.49
1998-08-01,98.29
1998-09-01,91.79
1998-10-01,81.85
1998-11-01,79.03
1998-12-01,85.31
1999-01-01,90.52
1999-02-01,83.25
1999-03-01,82.98
1999-04-01,77.40
1999-05-01,80.60
1999-06-01,91.97
1999-07-01,103.22
1999-08-01,102.00
1999-09-01,91.63
1999-10-01,81.91
1999-11-01,80.71
1999-12-01,87.96
2000-01-01,92.23
2000-02-01,86.02
2000-03-01,82.94
2000-04-01,79.12
2000-05-01,85.94
2000-06-01,94.97
2000-07-01,100.94
2000-08-01,104.34
2000-09-01,94.81
2000-10-01,84.48
2000-11-01,84.67
2000-12-01,93.78
2001-01-01,97.48
2001-02-01,88.46
2001-03-01,85.51
2001-04-01,80.63
2001-05-01,84.22
2001-06-01,94.71
2001-07-01,101.14
2001-08-01,104.92
2001-09-01,92.40
2001-10-01,83.87
2001-11-01,81.53
2001-12-01,87.07
2002-01-01,93.45
2002-02-01,87.19
2002-03-01,85.99
2002-04-01,83.22
2002-05-01,86.40
2002-06-01,97.28
2002-07-01,107.86
2002-08-01,107.23
2002-09-01,98.21
2002-10-01,88.37
2002-11-01,85.37
2002-12-01,92.77
2003-01-01,99.21
2003-02-01,93.81
2003-03-01,87.92
2003-04-01,83.21
2003-05-01,87.35
2003-06-01,95.53
2003-07-01,108.02
2003-08-01,110.55
2003-09-01,97.90
2003-10-01,88.29
2003-11-01,86.59
2003-12-01,95.85
2004-01-01,101.49
2004-02-01,95.45
2004-03-01,89.59
2004-04-01,85.24
2004-05-01,91.83
2004-06-01,101.35
2004-07-01,108.66
2004-08-01,106.92
2004-09-01,100.04
2004-10-01,90.31
2004-11-01,88.03
2004-12-01,98.24
2005-01-01,100.52
2005-02-01,93.43
2005-03-01,92.01
2005-04-01,85.09
2005-05-01,89.27
2005-06-01,105.37
2005-07-01,115.71
2005-08-01,117.21
2005-09-01,106.23
2005-10-01,93.87
2005-11-01,90.11
2005-12-01,101.02
2006-01-01,98.37
2006-02-01,94.98
2006-03-01,93.05
2006-04-01,87.12
2006-05-01,93.36
2006-06-01,106.46
2006-07-01,118.26
2006-08-01,119.03
2006-09-01,101.66
2006-10-01,92.59
2006-11-01,91.24
2006-12-01,98.46
2007-01-01,103.72
2007-02-01,101.82
2007-03-01,94.02
2007-04-01,89.32
2007-05-01,95.13
2007-06-01,106.76
2007-07-01,114.39
2007-08-01,121.09
2007-09-01,107.78
2007-10-01,96.88
2007-11-01,93.32
2007-12-01,100.86
2008-01-01,106.15
2008-02-01,100.44
2008-03-01,95.03
2008-04-01,90.18
2008-05-01,93.86
2008-06-01,109.59
2008-07-01,117.35
2008-08-01,113.88
2008-09-01,103.35
2008-10-01,93.23
2008-11-01,91.90
2008-12-01,101.80
2009-01-01,105.74
2009-02-01,96.44
2009-03-01,92.30
2009-04-01,86.82
2009-05-01,90.64
2009-06-01,103.04
2009-07-01,110.60
2009-08-01,112.58
2009-09-01,100.47
2009-10-01,90.93
2009-11-01,88.18
2009-12-01,102.60
2010-01-01,107.90
2010-02-01,101.96
2010-03-01,93.23
2010-04-01,86.09
2010-05-01,93.77
2010-06-01,110.36
2010-07-01,120.15
2010-08-01,120.21
2010-09-01,106.11
2010-10-01,91.66
2010-11-01,90.63
2010-12-01,105.78
2011-01-01,108.92
2011-02-01,100.01
2011-03-01,94.35
2011-04-01,89.08
2011-05-01,92.79
2011-06-01,108.54
2011-07-01,121.70
2011-08-01,120.28
2011-09-01,104.67
2011-10-01,91.82
2011-11-01,90.77
2011-12-01,99.37
2012-01-01,101.69
2012-02-01,95.54
2012-03-01,91.04
2012-04-01,87.52
2012-05-01,96.52
2012-06-01,107.06
2012-07-01,120.81
2012-08-01,117.29
2012-09-01,102.42
2012-10-01,91.81
2012-11-01,90.42
2012-12-01,97.87
2013-01-01,104.38
2013-02-01,97.79
2013-03-01,95.53
2013-04-01,89.28
2013-05-01,93.27
2013-06-01,105.73
2013-07-01,116.47
2013-08-01,114.37
2013-09-01,104.39
2013-10-01,93.55
2013-11-01,93.09
2013-12-01,104.15
2014-01-01,111.87
2014-02-01,103.50
2014-03-01,97.41
2014-04-01,88.73
2014-05-01,94.14
2014-06-01,106.55
2014-07-01,114.22
2014-08-01,113.92
2014-09-01,104.95
2014-10-01,93.69
2014-11-01,94.11
2014-12-01,101.19
2015-01-01,108.15
2015-02-01,104.99
2015-03-01,97.60
2015-04-01,88.55
2015-05-01,93.52
2015-06-01,108.18
2015-07-01,118.36
2015-08-01,117.14
2015-09-01,107.30
2015-10-01,92.98
2015-11-01,89.50
2015-12-01,96.31
2016-01-01,105.19
2016-02-01,98.01
2016-03-01,90.80
2016-04-01,87.46
2016-05-01,92.28
2016-06-01,109.61
2016-07-01,121.75
2016-08-01,123.22
2016-09-01,108.45
2016-10-01,93.43
2016-11-01,89.90
2016-12-01,101.88
2017-01-01,102.94
2017-02-01,92.01
2017-03-01,93.35
2017-04-01,86.84
2017-05-01,93.24
2017-06-01,107.10
2017-07-01,119.29
2017-08-01,115.71
2017-09-01,103.41
2017-10-01,94.65
2017-11-01,91.91
2017-12-01,101.99
2018-01-01,111.85
2018-02-01,97.33
2018-03-01,93.84
2018-04-01,88.29
2018-05-01,97.95
