Date,IPG3331N
1996-06-01,57.35
1996-07-01,43.21
1996-08-01,45.73
1996-09-01,51.87
1996-10-01,54.59
1996-11-01,51.84
1996-12-01,48.97
1997-01-01,59.77
1997-02-01,64.25
1997-03-01,63.24
1997-04-01,65.83
1997-05-01,62.75
1997-06-01,63.40
1997-07-01,48.97
1997-08-01,60.01
1997-09-01,61.39
1997-10-01,64.49
1997-11-01,60.20
1997-12-01,55.36
1998-01-01,66.16
1998-02-01,67.13
1998-03-01,68.91
1998-04-01,66.08
1998-05-01,66.57
1998-06-01,69.91
1998-07-01,55.16
1998-08-01,59.16
1998-09-01,63.44
1998-10-01,66.39
1998-11-01,59.34
1998-12-01,52.27
1999-01-01,58.05
1999-02-01,64.27
1999-03-01,63.07
1999-04-01,53.99
1999-05-01,56.10
1999-06-01,53.36
1999-07-01,42.33
1999-08-01,44.75
1999-09-01,49.50
1999-10-01,51.59
1999-11-01,48.30
1999-12-01,44.43
2000-01-01,48.80
2000-02-01,57.15
2000-03-01,59.93
2000-04-01,60.07
2000-05-01,57.68
2000-06-01,56.83
2000-07-01,46.77
2000-08-01,50.20
2000-09-01,56.98
2000-10-01,61.14
2000-11-01,58.04
2000-12-01,51.85
2001-01-01,55.58
2001-02-01,63.83
2001-03-01,65.36
2001-04-01,58.06
2001-05-01,56.84
2001-06-01,57.08
2001-07-01,44.55
2001-08-01,47.87
2001-09-01,47.94
2001-10-01,50.16
2001-11-01,49.07
2001-12-01,39.36
2002-01-01,48.61
2002-02-01,50.12
2002-03-01,51.98
2002-04-01,53.33
2002-05-01,53.41
2002-06-01,55.25
2002-07-01,43.70
2002-08-01,50.11
2002-09-01,51.79
2002-10-01,53.40
2002-11-01,51.08
2002-12-01,42.84
2003-01-01,52.19
2003-02-01,55.28
2003-03-01,56.48
2003-04-01,54.53
2003-05-01,53.74
2003-06-01,53.78
2003-07-01,44.43
2003-08-01,52.35
2003-09-01,54.57
2003-10-01,51.16
2003-11-01,54.78
2003-12-01,48.12
2004-01-01,54.14
2004-02-01,61.05
2004-03-01,63.11
2004-04-01,61.22
2004-05-01,62.26
2004-06-01,64.95
2004-07-01,60.27
2004-08-01,59.53
2004-09-01,62.70
2004-10-01,64.01
2004-11-01,59.14
2004-12-01,51.96
2005-01-01,65.00
2005-02-01,66.42
2005-03-01,68.89
2005-04-01,71.69
2005-05-01,70.19
2005-06-01,71.66
2005-07-01,60.14
2005-08-01,65.20
2005-09-01,67.75
2005-10-01,69.09
2005-11-01,68.03
2005-12-01,61.24
2006-01-01,70.38
2006-02-01,71.43
2006-03-01,75.89
2006-04-01,74.96
2006-05-01,72.85
2006-06-01,73.56
2006-07-01,67.36
2006-08-01,72.57
2006-09-01,71.96
2006-10-01,71.86
2006-11-01,74.57
2006-12-01,72.44
2007-01-01,73.32
2007-02-01,74.23
2007-03-01,82.74
2007-04-01,79.22
2007-05-01,80.82
2007-06-01,77.81
2007-07-01,75.77
2007-08-01,79.34
2007-09-01,87.82
2007-10-01,84.45
2007-11-01,82.93
2007-12-01,76.44
2008-01-01,85.71
2008-02-01,88.35
2008-03-01,92.71
2008-04-01,83.79
2008-05-01,82.39
2008-06-01,83.13
2008-07-01,78.97
2008-08-01,84.47
2008-09-01,82.90
2008-10-01,78.71
2008-11-01,78.12
2008-12-01,68.69
2009-01-01,73.23
2009-02-01,73.20
2009-03-01,72.88
2009-04-01,67.86
2009-05-01,63.00
2009-06-01,62.94
2009-07-01,58.37
2009-08-01,62.75
2009-09-01,59.62
2009-10-01,62.35
2009-11-01,55.60
2009-12-01,55.58
2010-01-01,65.18
2010-02-01,67.37
2010-03-01,71.36
2010-04-01,75.34
2010-05-01,75.94
2010-06-01,78.82
2010-07-01,69.19
2010-08-01,73.49
2010-09-01,75.04
2010-10-01,76.02
2010-11-01,76.20
2010-12-01,70.95
2011-01-01,84.07
2011-02-01,85.43
2011-03-01,86.14
2011-04-01,84.25
2011-05-01,85.16
2011-06-01,86.61
2011-07-01,80.79
2011-08-01,88.49
2011-09-01,88.02
2011-10-01,88.82
2011-11-01,90.83
2011-12-01,85.57
2012-01-01,98.15
2012-02-01,99.56
2012-03-01,106.25
2012-04-01,103.77
2012-05-01,104.77
2012-06-01,111.04
2012-07-01,90.71
2012-08-01,103.85
2012-09-01,103.66
2012-10-01,95.42
2012-11-01,96.64
2012-12-01,86.18
2013-01-01,93.08
2013-02-01,97.68
2013-03-01,100.52
2013-04-01,96.28
2013-05-01,90.77
2013-06-01,92.12
2013-07-01,79.06
2013-08-01,91.22
2013-09-01,93.54
2013-10-01,86.86
2013-11-01,83.79
2013-12-01,72.17
2014-01-01,89.15
2014-02-01,94.93
2014-03-01,100.78
2014-04-01,97.70
2014-05-01,96.65
2014-06-01,95.75
2014-07-01,86.73
2014-08-01,95.12
2014-09-01,85.44
2014-10-01,90.07
2014-11-01,88.46
2014-12-01,72.40
2015-01-01,79.35
2015-02-01,80.62
2015-03-01,81.63
2015-04-01,77.26
2015-05-01,76.06
2015-06-01,75.90
2015-07-01,64.08
2015-08-01,70.54
2015-09-01,65.45
2015-10-01,61.88
2015-11-01,55.75
2015-12-01,47.95
2016-01-01,53.48
2016-02-01,59.29
2016-03-01,60.00
2016-04-01,61.56
2016-05-01,59.17
2016-06-01,62.41
2016-07-01,54.16
2016-08-01,56.44
2016-09-01,54.64
2016-10-01,56.88
2016-11-01,51.69
2016-12-01,48.09
2017-01-01,52.66
2017-02-01,55.33
2017-03-01,64.75
2017-04-01,74.94
2017-05-01,77.45
2017-06-01,77.25
2017-07-01,63.77
2017-08-01,69.55
2017-09-01,71.96
2017-10-01,77.03
2017-11-01,72.57
2017-12-01,63.61
2018-01-01,66.20
2018-02-01,69.77
2018-03-01,70.46
2018-04-01,74.83
2018-05-01,75.32
