Date,IPG3341N
1984-01-01,1.41
1984-02-01,1.46
1984-03-01,1.50
1984-04-01,1.54
1984-05-01,1.57
1984-06-01,1.65
1984-07-01,1.65
1984-08-01,1.70
1984-09-01,1.74
1984-10-01,1.75
1984-11-01,1.81
1984-12-01,1.88
1985-01-01,1.84
1985-02-01,1.83
1985-03-01,1.86
1985-04-01,1.80
1985-05-01,1.83
1985-06-01,1.90
1985-07-01,1.86
1985-08-01,1.90
1985-09-01,1.94
1985-10-01,1.93
1985-11-01,1.99
1985-12-01,2.06
1986-01-01,1.97
1986-02-01,1.96
1986-03-01,1.99
1986-04-01,1.93
1986-05-01,1.97
1986-06-01,2.01
1986-07-01,1.98
1986-08-01,2.05
1986-09-01,2.06
1986-10-01,2.07
1986-11-01,2.16
1986-12-01,2.24
1987-01-01,2.18
1987-02-01,2.28
1987-03-01,2.29
1987-04-01,2.36
1987-05-01,2.45
1987-06-01,2.57
1987-07-01,2.59
1987-08-01,2.78
1987-09-01,2.81
1987-10-01,2.88
1987-11-01,3.01
1987-12-01,3.13
1988-01-01,2.99
1988-02-01,3.02
1988-03-01,3.11
1988-04-01,3.13
1988-05-01,3.15
1988-06-01,3.26
1988-07-01,3.27
1988-08-01,3.27
1988-09-01,3.33
1988-10-01,3.36
1988-11-01,3.38
1988-12-01,3.43
1989-01-01,3.32
1989-02-01,3.30
1989-03-01,3.33
1989-04-01,3.30
1989-05-01,3.22
1989-06-01,3.27
1989-07-01,3.34
1989-08-01,3.39
1989-09-01,3.36
1989-10-01,3.40
1989-11-01,3.48
1989-12-01,3.61
1990-01-01,3.51
1990-02-01,3.50
1990-03-01,3.53
1990-04-01,3.51
1990-05-01,3.57
1990-06-01,3.68
1990-07-01,3.65
1990-08-01,3.66
1990-09-01,3.70
1990-10-01,3.70
1990-11-01,3.70
1990-12-01,3.82
1991-01-01,3.59
1991-02-01,3.65
1991-03-01,3.71
1991-04-01,3.67
1991-05-01,3.70
1991-06-01,3.88
1991-07-01,3.77
1991-08-01,3.78
1991-09-01,3.86
1991-10-01,3.74
1991-11-01,3.77
1991-12-01,4.07
1992-01-01,3.95
1992-02-01,3.90
1992-03-01,3.99
1992-04-01,4.17
1992-05-01,4.34
1992-06-01,4.43
1992-07-01,4.53
1992-08-01,4.78
1992-09-01,5.22
1992-10-01,5.69
1992-11-01,5.93
1992-12-01,5.78
1993-01-01,5.41
1993-02-01,5.11
1993-03-01,5.10
1993-04-01,5.30
1993-05-01,5.49
1993-06-01,5.49
1993-07-01,5.46
1993-08-01,5.66
1993-09-01,6.23
1993-10-01,6.88
1993-11-01,7.16
1993-12-01,6.78
1994-01-01,5.98
1994-02-01,5.45
1994-03-01,5.46
1994-04-01,5.85
1994-05-01,6.32
1994-06-01,6.64
1994-07-01,6.93
1994-08-01,7.51
1994-09-01,8.49
1994-10-01,9.44
1994-11-01,9.80
1994-12-01,9.26
1995-01-01,8.31
1995-02-01,7.66
1995-03-01,7.71
1995-04-01,8.28
1995-05-01,8.98
1995-06-01,9.52
1995-07-01,10.02
1995-08-01,10.72
1995-09-01,11.73
1995-10-01,12.75
1995-11-01,13.31
1995-12-01,13.09
1996-01-01,12.34
1996-02-01,11.66
1996-03-01,11.53
1996-04-01,11.96
1996-05-01,12.70
1996-06-01,13.56
1996-07-01,14.48
1996-08-01,15.60
1996-09-01,16.84
1996-10-01,17.82
1996-11-01,18.08
1996-12-01,17.45
1997-01-01,16.46
1997-02-01,15.91
1997-03-01,16.28
1997-04-01,17.41
1997-05-01,18.76
1997-06-01,19.80
1997-07-01,20.68
1997-08-01,21.87
1997-09-01,23.57
1997-10-01,25.36
1997-11-01,26.57
1997-12-01,26.69
1998-01-01,25.90
1998-02-01,25.01
1998-03-01,24.75
1998-04-01,25.08
1998-05-01,25.66
1998-06-01,26.29
1998-07-01,27.20
1998-08-01,28.95
1998-09-01,31.73
1998-10-01,34.65
1998-11-01,36.34
1998-12-01,35.92
1999-01-01,34.25
1999-02-01,33.02
1999-03-01,33.39
1999-04-01,34.97
1999-05-01,36.62
1999-06-01,37.38
1999-07-01,37.68
1999-08-01,38.74
1999-09-01,41.23
1999-10-01,43.99
1999-11-01,45.43
1999-12-01,44.51
2000-01-01,42.05
2000-02-01,40.20
2000-03-01,40.59
2000-04-01,42.40
2000-05-01,43.92
2000-06-01,44.13
2000-07-01,44.23
2000-08-01,46.06
2000-09-01,50.73
2000-10-01,53.47
2000-11-01,54.07
2000-12-01,50.68
2001-01-01,45.87
2001-02-01,43.10
2001-03-01,43.74
2001-04-01,46.33
2001-05-01,48.27
2001-06-01,47.74
2001-07-01,46.07
2001-08-01,45.75
2001-09-01,48.27
2001-10-01,51.89
2001-11-01,53.58
2001-12-01,51.35
2002-01-01,47.17
2002-02-01,44.12
2002-03-01,43.57
2002-04-01,44.83
2002-05-01,46.50
2002-06-01,47.44
2002-07-01,48.04
2002-08-01,49.49
2002-09-01,52.37
2002-10-01,55.03
2002-11-01,55.19
2002-12-01,51.91
2003-01-01,47.52
2003-02-01,45.06
2003-03-01,45.99
2003-04-01,49.38
2003-05-01,52.83
2003-06-01,54.23
2003-07-01,54.48
2003-08-01,55.79
2003-09-01,59.03
2003-10-01,62.08
2003-11-01,62.34
2003-12-01,58.85
2004-01-01,53.84
2004-02-01,50.32
2004-03-01,49.72
2004-04-01,51.15
2004-05-01,52.81
2004-06-01,53.48
2004-07-01,54.10
2004-08-01,56.15
2004-09-01,60.03
2004-10-01,64.05
2004-11-01,65.71
2004-12-01,63.52
2005-01-01,59.47
2005-02-01,56.73
2005-03-01,56.93
2005-04-01,59.41
2005-05-01,62.72
2005-06-01,65.70
2005-07-01,68.62
2005-08-01,72.38
2005-09-01,77.19
2005-10-01,81.39
2005-11-01,82.55
2005-12-01,79.58
2006-01-01,75.19
2006-02-01,73.06
2006-03-01,75.14
2006-04-01,80.34
2006-05-01,85.99
2006-06-01,89.43
2006-07-01,90.93
2006-08-01,92.49
2006-09-01,95.99
2006-10-01,99.71
2006-11-01,100.04
2006-12-01,96.46
2007-01-01,87.62
2007-02-01,86.44
2007-03-01,88.22
2007-04-01,93.79
2007-05-01,98.85
2007-06-01,102.81
2007-07-01,107.20
2007-08-01,109.96
2007-09-01,112.37
2007-10-01,118.61
2007-11-01,124.44
2007-12-01,123.51
2008-01-01,118.05
2008-02-01,114.42
2008-03-01,118.21
2008-04-01,126.94
2008-05-01,134.19
2008-06-01,135.76
2008-07-01,133.69
2008-08-01,128.79
2008-09-01,124.61
2008-10-01,127.37
2008-11-01,129.96
2008-12-01,134.43
2009-01-01,119.84
2009-02-01,112.51
2009-03-01,112.24
2009-04-01,116.15
2009-05-01,118.96
2009-06-01,117.57
2009-07-01,114.36
2009-08-01,110.16
2009-09-01,107.87
2009-10-01,111.22
2009-11-01,112.45
2009-12-01,111.22
2010-01-01,100.01
2010-02-01,93.40
2010-03-01,92.65
2010-04-01,94.87
2010-05-01,96.37
2010-06-01,95.06
2010-07-01,93.73
2010-08-01,91.48
2010-09-01,90.07
2010-10-01,94.82
2010-11-01,93.31
2010-12-01,87.18
2011-01-01,75.42
2011-02-01,69.41
2011-03-01,69.46
2011-04-01,72.91
2011-05-01,76.93
2011-06-01,79.01
2011-07-01,81.54
2011-08-01,82.12
2011-09-01,82.78
2011-10-01,91.57
2011-11-01,94.68
2011-12-01,93.92
2012-01-01,87.93
2012-02-01,90.88
2012-03-01,93.47
2012-04-01,97.84
2012-05-01,102.48
2012-06-01,102.62
2012-07-01,103.27
2012-08-01,102.13
2012-09-01,103.57
2012-10-01,104.77
2012-11-01,105.37
2012-12-01,105.68
2013-01-01,99.29
2013-02-01,96.83
2013-03-01,96.45
2013-04-01,97.80
2013-05-01,99.92
2013-06-01,99.47
2013-07-01,100.82
2013-08-01,101.35
2013-09-01,103.85
2013-10-01,101.74
2013-11-01,103.36
2013-12-01,102.27
2014-01-01,90.99
2014-02-01,92.01
2014-03-01,94.82
2014-04-01,95.58
2014-05-01,101.86
2014-06-01,104.90
2014-07-01,101.58
2014-08-01,105.72
2014-09-01,107.10
2014-10-01,108.47
2014-11-01,114.83
2014-12-01,113.42
2015-01-01,106.15
2015-02-01,107.01
2015-03-01,108.32
2015-04-01,113.79
2015-05-01,117.72
2015-06-01,118.18
2015-07-01,117.79
2015-08-01,115.70
2015-09-01,113.39
2015-10-01,116.35
2015-11-01,102.81
2015-12-01,103.86
2016-01-01,106.37
2016-02-01,101.37
2016-03-01,102.86
2016-04-01,104.24
2016-05-01,111.19
2016-06-01,110.50
2016-07-01,110.03
2016-08-01,111.40
2016-09-01,115.57
2016-10-01,119.73
2016-11-01,121.62
2016-12-01,125.22
2017-01-01,118.27
2017-02-01,116.15
2017-03-01,119.91
2017-04-01,126.03
2017-05-01,134.58
2017-06-01,138.71
2017-07-01,131.90
2017-08-01,132.49
2017-09-01,140.01
2017-10-01,146.54
2017-11-01,141.07
2017-12-01,148.01
2018-01-01,140.61
2018-02-01,134.92
2018-03-01,139.52
2018-04-01,146.61
2018-05-01,153.09
